X,SCI,IC
Taldo1,-0.043142032,0.847658075
Abhd17b,0.062163495,0.84867247
Tafa2,0.159859571,0.848899902
Hsp90aa1,0.129994057,0.850477783
Schip1,0.156483805,0.850557345
Rac1,0.018873449,0.850830512
Ddb1,0.019706678,0.851847498
Cfap44,0.039002499,0.852188935
Elavl3,-0.001157074,0.852829239
Vac14,0.076620292,0.854557125
Wars2,-0.044268605,0.854967661
Susd6,0.04203898,0.855267805
Plekha2,-0.151865165,0.855276563
Ubap2,0.071872967,0.855401999
Hax1,0.081838858,0.855532006
Gtpbp2,0.310141678,0.856160577
Atp6v1e1,0.117614507,0.856234043
Fermt2,0.058160335,0.856270463
Ptk7,0.267284833,0.856818723
Lhfp,0.706994968,0.858238031
Sys1,0.11126621,0.8585389
Sema6d,-0.253126765,0.858947272
Hipk2,0.084743785,0.858989758
B3galt1,-0.029449097,0.859229207
Pak6,0.217223454,0.859727239
Ube2ql1,0.063450635,0.859819166
Sae1,0.061846431,0.860078669
Pbx1,0.09035695,0.861308733
Fgd4,-0.017618445,0.861535963
Tmem104,-0.048680342,0.861596339
Kcnq2,0.11589353,0.862320151
Snx10,0.09868175,0.862756129
Sars,0.074733148,0.862830971
Dffa,0.040878117,0.863476225
Ctsl,-0.046431678,0.863505934
Tom1l1,0.047813467,0.863634648
Lrriq1,0.041499366,0.864465287
Tcerg1l,0.52244255,0.864484197
Map3k14,0.235270643,0.864502349
Tnr,0.059843533,0.865019064
Thra,-0.006283945,0.865171044
Esd,0.161084485,0.865249696
Rgs17,0.680401336,0.865803246
Kri1,0.064593539,0.865868474
Ttbk1,0.094639533,0.866144857
Gpr137c,0.384433519,0.866317622
Dbndd2,0.077457608,0.866352919
Ccdc50,-0.006834376,0.8669251
Ptpn3,0.102809365,0.867334531
Erlin1,0.036709715,0.867460967
Usp9x,0.083532748,0.868561614
Camta1,-0.009053915,0.869054082
Cpne3,0.120471177,0.869111362
Sox5,-0.008342512,0.869112647
Trat1,-0.222963399,0.870168426
Evl,0.038668205,0.87091981
B4galnt4,-0.070702555,0.870939519
Pak1,0.715897967,0.871156559
Zbtb4,0.207522016,0.871794529
Mapkapk2,0.0229036,0.87211414
Atxn7l1,-0.005736949,0.872643959
Lmln,-0.110567881,0.872873004
Fam219a,0.296186523,0.873034878
Asphd1,0.339772064,0.873858435
Clstn2,0.013471143,0.876117271
Ube2r2,0.046636188,0.877097642
Eri3,0.104894623,0.877574974
Ubr1,-0.015482704,0.878443729
Zdhhc18,0.12609527,0.878973296
Zdhhc14,0.1044494,0.879569632
Mapt,0.022789461,0.879591858
Wwc1,0.150503721,0.880128272
Pinx1,0.031004553,0.880523662
Ccdc57,-0.001798394,0.88077022
Zfp609,0.001338111,0.882672771
Kcna6,0.117213134,0.882857819
Ak2,-0.002834089,0.883424637
Fnip1,0.07964082,0.883630548
Prep,0.009411557,0.883636323
Dnm2,0.131236574,0.884007442
Bcl6,0.821141693,0.884373164
Bnip2,0.019289074,0.885193868
Mark4,0.184057012,0.885241479
Tsc22d2,0.131951865,0.885363145
Cabp1,0.420672385,0.886070083
Stx3,0.006046711,0.886820745
Clstn3,0.343888504,0.88757913
Rapgef1,0.048680231,0.887764621
Rdh13,-0.039586206,0.887850068
Map6,0.293648653,0.888765867
Epg5,0.042091228,0.889865733
Dnajb2,0.13344327,0.889868115
Eprs,-0.025933241,0.890342872
Fbxl19,0.058971965,0.891019571
Fbf1,-0.026079386,0.891131892
Actn1,-0.028677673,0.891311183
Chd4,0.055467143,0.89161687
Ammecr1l,0.002023182,0.891617977
Bcl7c,0.060487892,0.891707256
Anks1,0.104938377,0.892407969
Ctps2,0.114508355,0.892555739
Slc10a7,0.085940381,0.892601821
Fyn,0.020514116,0.893082437
Dnm3,0.324063,0.893868044
Add2,0.317922357,0.893947327
Tmem150c,0.072969181,0.894033617
Bmerb1,0.355340761,0.895160802
Camsap1,0.076568786,0.895793241
Ctns,0.074043159,0.896023822
Rb1cc1,0.073254716,0.897889818
Ppp2cb,0.034644708,0.89798882
Magt1,0.19870273,0.898326538
Ttll3,0.147396789,0.898492329
Epb41l1,0.143741534,0.898749884
Kif21a,0.212005408,0.899371553
Atxn1l,-0.144123424,0.899650599
Cdk16,0.168711268,0.899841282
Pde9a,0.686602012,0.900371633
Cep85l,0.078962497,0.901802885
Nceh1,0.059698227,0.902587855
Elk3,-0.076708452,0.902638787
Gse1,0.27136945,0.904166652
Clcn7,-0.006697994,0.904298155
Ankrd44,0.057380766,0.904753445
Mfsd11,0.071500085,0.905181285
Csnk1d,0.008603455,0.90552949
Napb,0.025305082,0.906709885
Lpcat3,0.117537162,0.907236387
Hdac1,0.040055153,0.908177506
Fosl2,0.13022156,0.908522971
Ube2h,0.294319903,0.908704732
Adcy6,0.042151482,0.908907474
Elp3,0.043173524,0.911204931
Far2os1,-0.21566391,0.911569949
Arhgap33,-0.019392676,0.911820555
Cep85,0.140543759,0.912607417
Dctn2,-0.034916856,0.912690409
Sirt2,0.176863331,0.913960522
Wasf2,-0.048310019,0.916031178
Uhrf1bp1l,0.125186232,0.916070263
Zswim6,0.289146191,0.916853868
Capn2,-0.04903368,0.917922415
Aebp2,0.009214721,0.918163278
Armc9,0.038458857,0.918868818
Spink10,0.031597981,0.919117209
Cntnap2,0.348274512,0.919183317
Alpk1,0.185795339,0.91918414
Zc3h4,0.118302842,0.920818013
Ern1,0.181038766,0.921015025
Ctnnd1,0.104896803,0.921487295
Hsf5,0.028845637,0.921865859
Sgcd,0.02267787,0.922160312
Crmp1,0.004846565,0.922502721
Samd4b,0.053102173,0.923320227
Wdsub1,0.067030733,0.923991789
Snx30,0.082071749,0.924213184
Nefm,-0.000635928,0.926375136
Insig2,0.108881523,0.927922931
Cyb561,0.163217469,0.927999341
Kif3c,0.100806976,0.92801336
Gramd1a,-0.027007618,0.929048479
Pcdhga12,0.015082924,0.929076498
Rnf185,0.127339329,0.929197507
Myt1,0.050358018,0.929453844
Mir9-3hg,0.12213831,0.929892255
Ppp6r2,0.07109126,0.931258962
Acvr1,-0.044721391,0.932065434
Ablim3,0.114667732,0.932118314
Col4a1,0.607280166,0.932548671
Lrrc8d,0.09067823,0.932621649
Hdac8,0.229011195,0.933134783
Dagla,0.06960286,0.933821233
Tcp11l1,0.069154605,0.933989012
Nsg1,0.15485447,0.934337794
Mfhas1,0.048946614,0.934568336
Edem1,-0.024391556,0.93467672
Zfhx3,0.195302245,0.936306925
Ypel5,-0.0495807,0.93714314
Cachd1,0.096286595,0.937694191
Zc3h3,-0.022237882,0.937867501
Wdhd1,-0.005195364,0.937875507
Pnpla6,0.103984118,0.938467801
Vipas39,0.042743703,0.938658274
Amer2,0.062674744,0.938712173
Zfp37,0.133821634,0.938773927
Lgmn,0.04012669,0.939774915
Lhfpl3,0.133537254,0.939778555
Ppp1cc,0.206183025,0.939835742
Psmd11,0.407619512,0.940120982
Galnt17,-0.025160514,0.940666682
Grm4,0.654884849,0.940846826
Dph1,0.121823306,0.942017735
Grik4,-0.226218782,0.942465835
Plekhb2,0.169919651,0.942538887
Jam3,0.021351023,0.94341349
Adcy2,-0.004773978,0.943701643
Coro2b,0.149014366,0.944411508
Flvcr1,0.084112198,0.945489725
Sgpl1,0.019172211,0.946038379
Arhgef33,-0.241641663,0.946522982
Galnt9,0.422194516,0.946917859
Plod2,0.01288129,0.947798555
Nyap1,-0.001398825,0.949079721
Bak1,0.167544182,0.949385904
Tex264,-0.069487376,0.949857117
Ets2,0.000108446,0.950938398
Marchf3,0.15866607,0.951034899
Eif4e2,0.130657684,0.952317444
Rassf5,0.21437373,0.952431726
Arhgef25,0.666981502,0.952751572
Dram2,0.082614265,0.95332893
Klc1,0.079010843,0.953645736
Ypel4,0.58700497,0.956278574
Hrh2,-0.017676261,0.9566806
Frmd8,0.227272312,0.956831607
Bin1,0.101515497,0.95690283
Atat1,0.073098914,0.957173603
Uxs1,0.041605552,0.957385871
Npepps,0.042665171,0.958223595
Eaf1,0.099431852,0.959191162
Lins1,0.063129563,0.959417418
Tmod1,0.093910242,0.959680581
Tmtc4,-0.052522617,0.960284255
Bsdc1,0.19482868,0.960921282
Spire2,0.145147976,0.961063294
Rrbp1,-0.049752528,0.961901615
Jdp2,0.192074267,0.961991986
Xpnpep1,0.073961992,0.96206808
Itgb1,0.108907966,0.963132618
Ankrd6,-0.000177232,0.966608955
Ccdc93,0.132781432,0.966936155
Lcorl,0.1324455,0.967487234
Rab22a,0.072607703,0.967904839
Smarcc2,-0.024057009,0.96799215
Fnip2,0.135989941,0.96815691
Shkbp1,0.017068494,0.968961669
Ankrd28,0.029872209,0.969451411
Pcx,0.105898759,0.970022196
Tmem184b,0.128752387,0.971188347
Adam15,0.50843143,0.971271826
C78859,0.108615956,0.971912246
Zfp90,-0.036455489,0.972080395
Hacd2,0.085798019,0.972869298
Lamp2,0.104536047,0.973335604
Wbp1l,0.136550188,0.974547527
Nudt13,0.195782783,0.974728
Dtnbp1,-0.03410146,0.974816164
Kctd9,0.255599469,0.975578851
Kcnk10,-0.385409598,0.975641375
Pan2,0.004910472,0.976068931
Tbc1d19,0.04824638,0.978227107
Abcd4,0.044596205,0.979116432
Iqsec3,0.097755802,0.980578352
Slu7,0.153050186,0.981145632
Ywhaq,0.089681163,0.981726911
St3gal2,-0.082386085,0.982253377
Qser1,0.007141288,0.982473573
Cltb,0.342436523,0.98250462
Mapk14,0.122581771,0.983667257
Wipf3,0.136887363,0.983681407
Fam50a,0.169072393,0.983751838
Faf2,0.111075899,0.984024392
Tmem65,0.068694987,0.984129983
Gab2,-0.004000258,0.984884858
Washc4,0.261629372,0.985005152
Slc9a9,0.248482932,0.985453214
Onecut2,0.504175078,0.98590137
Pex14,0.013293692,0.986012706
Baalc,0.169204542,0.986161643
Dtna,0.089537,0.986251622
Pomgnt2,0.118428633,0.986530357
Ppip5k1,0.033474573,0.989540667
Rpl10,-0.139381206,0.989826844
Cog2,0.089630837,0.990704895
Cotl1,0.922363961,0.990746845
Shank2,0.188808803,0.993521352
Zfp180,0.082142782,0.9948609
Polr3b,0.017860169,0.997289831
Runx2,0.093343646,0.997576039
Grip1,0.05652162,0.998523908
Slc9a1,0.016719891,0.998660275
Golga4,0.031616856,0.999848174
Flna,-0.014693396,1.001171297
Slc22a23,0.034961515,1.00179953
Tifa,0.107766266,1.001859159
Abhd2,0.128364827,1.002270161
Sel1l3,0.362938852,1.003496896
Crls1,0.164376341,1.003575491
Abhd17c,0.016196995,1.003823161
Clip2,0.130267053,1.00511939
Tmem117,0.066795272,1.005405952
Arhgef7,0.108501192,1.005918586
Inpp5a,0.085037884,1.006012815
Slc22a15,-0.034974556,1.006288194
Rundc3a,0.001463093,1.00758694
Mafg,0.088461634,1.007832864
Rap1gds1,0.057666463,1.009728741
Jade3,0.041627808,1.009852439
Slc39a14,0.190465073,1.012047024
Edem2,0.16301541,1.013157463
Fam111a,0.002004131,1.013421983
Cers6,0.106181027,1.013437713
Jak2,0.159547233,1.013532953
Lamc1,0.490235108,1.013727971
Zfp113,0.109646695,1.014704089
Bbs9,0.082979955,1.015274058
Arnt2,0.032089954,1.016456185
Gtf2a1,0.044679848,1.017072092
Fkbp8,-0.048915249,1.017589116
Ptprt,-0.122851758,1.018368083
Pomp,0.24665563,1.019026377
Adam9,0.041637929,1.019717086
Nucb1,0.159510412,1.020059409
Ift43,0.103293552,1.02025507
Ptprn,0.246828943,1.021190077
Ehd3,0.07245225,1.02135795
Dop1b,0.039344246,1.022144867
Ptma,0.053636953,1.022914559
Cxxc5,0.200141159,1.024903347
H2-D1,0.041248546,1.025342605
Mettl27,-0.033673227,1.025818185
Nf2,0.35423439,1.026432927
Dpysl5,0.021191915,1.027339362
Gpc6,-0.007489628,1.027486724
Cpne6,0.68603985,1.028226781
Phf8,0.040242025,1.028420644
Oaz2,0.15401352,1.030727953
Pik3r4,0.19941548,1.030743119
Slc4a8,0.07162153,1.031171477
Ovol2,-0.126433265,1.031251434
Os9,0.203000613,1.031326004
Gdap1l1,0.078093875,1.033825717
Twf1,0.087801027,1.034194051
Rims4,0.180107126,1.034690199
Ahdc1,0.153674957,1.034932533
Cep131,0.090146201,1.035551987
Heatr5a,0.114970175,1.036668329
Eef2k,0.025649305,1.036870987
P2rx4,0.069203363,1.036872998
Dusp16,0.933507833,1.037717246
Eif1a,0.166936944,1.038269789
Hsd3b3,-0.046108274,1.038423392
Srrm4os,0.072328331,1.03979866
Appl2,0.170209618,1.040538277
Gpsm1,-0.011867945,1.041936609
Mrpl39,0.16179551,1.045805115
Sat1,0.302045187,1.045873816
Smarcal1,-0.018726749,1.047229264
Pld3,-0.130781045,1.048068953
Iglon5,0.108228983,1.048119723
Rdh10,0.143583253,1.048466935
Ddx4,0.183690716,1.048481412
Zbtb1,0.214910757,1.048822109
Usp29,0.108332487,1.049100043
Elovl7,0.150631103,1.049267305
Fbxo32,-0.054579255,1.04967561
Unk,0.090943495,1.049815719
Tmco4,0.093603291,1.049883403
Tulp3,0.080886808,1.050030341
Zfp780b,0.136301727,1.051706668
Adra1a,-0.036710067,1.052047656
Pxdn,-0.12460423,1.05261873
Gramd4,0.034443247,1.054429472
Ppp2r5b,0.117372293,1.05522993
Wdfy1,0.004697489,1.055491209
Ltbp1,0.07439754,1.055684181
Vgf,0.173746349,1.057812299
Mtmr4,0.134178229,1.060099329
Retreg1,0.058076041,1.064346626
Anxa6,0.119188552,1.066338111
Pdia3,0.610555871,1.067024467
Adarb1,0.109822252,1.067030291
Adcyap1,0.050458588,1.067140753
Mical3,0.051958223,1.067249978
Tbc1d4,0.174319334,1.067448806
Ascc3,0.005063537,1.067756799
Atp13a3,0.078727696,1.068286192
Lrrc20,-0.031278479,1.070087443
Tle3,0.233285534,1.072808973
Sik3,0.308693571,1.072868859
Porcn,0.129417289,1.075222406
Tmem159,0.045860178,1.075964168
Olfml2b,0.382253636,1.07649824
Cyp20a1,-0.0073964,1.076849525
Nr6a1,0.328591109,1.076974958
Anxa7,0.112693797,1.077324377
Ppp2r2c,0.066836145,1.077635956
Ralb,0.098966555,1.078600734
Rtn2,0.052427157,1.078867382
Ptpn23,-0.007349173,1.079376107
Spop,0.03007094,1.080561395
Fpgs,-0.084899621,1.080822901
Pi4kb,0.079750961,1.080960472
Aacs,0.253175343,1.081077873
Eif2s3x,0.038697324,1.081303902
Ikbip,-0.005045726,1.082113743
Ece1,0.129199402,1.082615846
Abca5,0.123783534,1.082985814
Ifnar2,0.037339604,1.084771612
Ermp1,0.003273345,1.085013805
Dse,0.10203251,1.085139377
Htatip2,0.177282925,1.085678599
Per1,0.656214033,1.085761254
Hgs,0.234924354,1.086070218
Numbl,0.177924493,1.086931807
Sh3bp5l,0.074789284,1.087036256
Thy1,0.089075265,1.087066596
Sptlc2,0.064524586,1.08708409
Ifitm7,0.224339393,1.087278014
Tceal9,0.045410868,1.090255591
Slc49a4,0.16736812,1.090412219
Tubb3,0.070858803,1.091411782
Ampd2,-0.093359961,1.091711772
Mars,0.133629844,1.093253371
Pbdc1,-0.045109433,1.09326266
Kdm5c,-0.02899138,1.09350857
Lrrc8a,0.077179273,1.094629865
Lars2,0.092139975,1.097956131
Zfp710,-0.11745717,1.098330767
Rps6ka3,0.018849483,1.098854699
Bmper,-0.111183425,1.099718682
Pum2,0.04045628,1.099924626
Phyhipl,0.011669932,1.101308267
Wsb1,0.056882761,1.101825149
C2cd2l,0.094062528,1.102186139
Nrsn1,0.14190402,1.102781627
Galk2,0.108146771,1.1028593
Kcnq1ot1,0.066286763,1.10329012
Spaca6,0.030972118,1.1033613
Trnp1,0.133755561,1.106960384
Epb41l5,0.133704451,1.110513287
Ptprh,0.090629326,1.111024152
Dot1l,-0.023342274,1.111481645
Zfyve1,0.179207124,1.111610236
Thsd1,-0.222126304,1.111775589
Npas3,0.220422354,1.112606792
Aars,0.14588466,1.114723894
Kif5c,0.292783973,1.115619558
Rgmb,-0.091169959,1.116533968
Xkr6,0.494997175,1.119588439
Src,-0.034334292,1.119752729
Pced1a,0.124129409,1.120359278
Fam110b,0.060060267,1.120784568
Syn1,0.257717293,1.12168212
Fam53c,0.154483036,1.123792833
Rcan2,0.25794346,1.123963967
Adgrg1,0.010490819,1.126672698
Ebf4,0.248571203,1.128651408
Ubr5,0.046911515,1.129370627
Mgat1,0.160592751,1.129580112
Hsph1,0.576403229,1.129776733
Dync1h1,0.370732445,1.130108323
Vgll4,0.141285777,1.133415602
Syt4,-0.015773453,1.134155421
Ypel1,0.168696806,1.134746121
Ndrg2,0.100638328,1.134860717
Tpm3,0.116645307,1.135033881
Palmd,-0.307340157,1.135304108
Ctnnb1,0.080875368,1.135417553
Evi5l,0.097636305,1.136451482
Slc38a1,0.109859507,1.136529334
Etv6,0.063569158,1.137949071
Galnt14,0.073074888,1.139098355
Gla,-0.068179603,1.139149617
Ptk2b,0.372891638,1.139493298
Pou2f1,0.019327343,1.140040937
Tnfrsf23,-0.110174272,1.140639006
Kcnd3,0.274900866,1.140699341
Zbtb20,0.526124766,1.142502972
Iqgap1,0.246774242,1.143928872
Klf12,0.477003153,1.144554089
Zfp60,0.127294268,1.145160624
Cgref1,-0.117603371,1.146016946
Galnt18,0.307848643,1.14661859
Trim41,0.106482348,1.147099265
Zbtb10,-0.01976847,1.148974644
Lmna,0.137364516,1.149829376
Pitpnm3,0.055821245,1.15016129
Snx1,0.464395133,1.150198959
Cemip,0.140458872,1.151851222
Gng2,0.453439447,1.152889006
Epb41,0.311340892,1.153082277
Shq1,0.178577764,1.155213145
Smc1a,-0.015030699,1.156777339
Cadm3,0.069422367,1.157136928
Mrtfa,0.397420491,1.157367058
Clmn,0.210355018,1.157452278
Adam32,-0.137563927,1.15818912
Spock2,0.389587899,1.158387321
Fbxo30,-0.171817123,1.158649192
Spata1,0.176277297,1.158991312
Zfand2a,-0.015441794,1.159560358
Gfpt1,0.078262075,1.160203264
Snap91,0.077864707,1.16040476
Erc2,-0.047401437,1.162319183
Sema4f,-0.093912681,1.162903897
Ick,0.105385932,1.16333076
Faxc,0.037007321,1.164667318
Stac2,0.210127868,1.165062223
Timp2,0.07197354,1.165306051
Gap43,0.059464788,1.166756794
N4bp1,0.019017888,1.167374393
Akap13,0.093355241,1.16906385
Cdyl,-0.112578196,1.169329182
Pcbd2,0.164261221,1.170240656
Galns,-0.220957296,1.170814128
Ero1l,0.033447987,1.173387749
Rbms2,0.081772068,1.176449745
Irak2,-0.118531198,1.17682795
Dtx2,0.24850775,1.176846463
Gars,0.116105851,1.177619668
Ptbp3,0.12077976,1.177771651
Setd7,0.552088863,1.178835435
Serinc5,-0.146371882,1.1792287
Layn,1.177272785,1.179716276
Acsl6,0.023122394,1.180106855
Ubap1,0.087720451,1.181401318
Crtc3,0.08061799,1.182125339
Krcc1,0.078908547,1.182269589
Parp16,-0.165206343,1.183299745
Capzb,0.051450055,1.187917992
Surf6,-0.065774335,1.191346967
Eea1,0.023166606,1.193031846
Gna13,-0.048680874,1.193196893
Arhgef10l,0.11611922,1.19448035
Wnt2b,0.012887315,1.194798458
Sap30l,0.116205748,1.195605432
Bcat1,0.097993112,1.195630532
Nek6,0.201987936,1.197311914
Uchl1os,0.295335918,1.199678292
Kcnc4,-0.165882661,1.20006074
Mindy4,0.078432711,1.200136924
Ksr1,0.115513685,1.201247352
Ap1s1,0.201357325,1.202330783
Ehd4,-0.253369715,1.20238729
Rffl,0.114550749,1.20279931
Pard6g,0.114609689,1.203938682
Arl4c,-0.009629518,1.205146985
Acsl5,0.054737293,1.205259822
Parva,0.231317925,1.205278763
Arpc1b,0.082590038,1.206918719
Agbl3,-0.008305633,1.208340537
Cttnbp2nl,0.093757241,1.2102027
Tmem63c,0.100082295,1.210805209
Arhgap42,0.063930836,1.211055749
Apool,-0.23653101,1.21134171
Abca6,0.184645498,1.211629739
Slc7a5,0.233858668,1.21348981
Syt17,0.060074084,1.214029353
Htra1,0.883404205,1.214297981
Tcp11l2,0.131635656,1.214891885
Zfp775,0.046445165,1.215110308
Kif3b,0.11331193,1.215735379
Lrsam1,0.085281243,1.218505187
Slc6a9,0.126386893,1.218830348
Ell2,-0.029567962,1.219054931
Rars,0.096335535,1.220094036
Hcn3,-0.253220234,1.22048582
Dst,0.042491722,1.221890254
Kif21b,0.086474117,1.223614382
Htt,0.30553234,1.223922803
Rph3al,-0.056612236,1.224780265
Tpst1,0.133864384,1.226261133
Olfm2,0.140781217,1.226730596
Stxbp5,0.054004865,1.227719209
Ankrd24,0.023311143,1.228122276
Srgap3,0.219540486,1.229846567
Pfkp,0.321727892,1.230502807
Daam1,0.122942931,1.230626425
Rgs22,0.076259307,1.23127946
Rrp12,0.111325413,1.232824204
Pigv,0.084696732,1.232825
Adgrf2,-0.192970612,1.234910079
Lztr1,0.037133012,1.235052292
Slc1a4,0.203188714,1.23559008
Spg21,-0.051460525,1.235797451
Tyro3,0.097381646,1.236702777
Bicd2,0.123345923,1.237512179
Lrfn2,0.086669385,1.241230126
Anp32a,0.181840511,1.241936745
Pakap.1,-0.08073635,1.244515353
Plekhm2,0.039142817,1.244587394
Shisa9,0.054834075,1.246775973
Stard10,0.24692435,1.246846764
Dennd2a,0.183949401,1.248212227
Pip4p2,0.076994142,1.25050088
Srxn1,0.03070656,1.251630329
Tafa5,0.070990914,1.252399997
Kif1a,0.081974442,1.252436776
Gas6,0.073324327,1.253223437
Ssbp3,0.304513093,1.254430606
Lrp1,0.373715025,1.255484055
Lix1l,0.24611742,1.260697337
Pacrg,0.120480059,1.261099854
Pcdh1,0.185090877,1.262590463
Mfsd12,0.017497531,1.264825846
Fam241a,0.073014198,1.264875434
Tmem131l,0.209030712,1.265498047
Agap1,0.092093359,1.268340891
Mdm2,0.179904378,1.268611974
Stmn4,0.541670902,1.268763627
Cndp2,0.130137555,1.272832906
Ccsap,0.056135225,1.273360573
Ythdf2,0.150975975,1.273740796
Fbxo10,0.084055181,1.273838432
Dapp1,-0.218820575,1.274471826
Prmt2,0.092923362,1.275870788
B4galt5,0.144018782,1.276059083
Vstm5,-0.11521303,1.276313173
Wnt5a,-0.252375631,1.276748712
Rgma,0.889213774,1.277413249
Midn,0.158072114,1.278025524
Mast4,0.03442567,1.278252757
Otud7b,0.037083214,1.278596422
Ascc2,-0.001640217,1.279126501
Vegfd,-0.077272462,1.279378033
Ppp1r9b,0.248840874,1.279805545
Aplf,0.059685118,1.280305764
Ano10,-0.007298935,1.281475572
Ptpn22,0.135400104,1.282539603
Rgs9,0.071963938,1.283871437
Dpy19l3,0.172925907,1.284314151
Txn1,0.299404616,1.284527546
Ctif,0.092599319,1.28635605
Zwint,0.135978888,1.286412149
Bend7,-0.176049515,1.286971554
Aspscr1,0.128868201,1.287155304
Slc37a3,0.017500667,1.28795495
Spsb1,0.300494563,1.288645786
Kat2b,0.095935221,1.289096108
Gnai2,0.075171174,1.291737074
Ikzf4,-0.081538534,1.29194853
Tenm4,-0.063855575,1.292918729
Bmp1,0.161188035,1.294395274
Ilrun,0.076821041,1.295527295
Nav2,0.066370074,1.295569722
Arhgap10,-0.008960169,1.295680075
Tgfb1i1,-1.029292711,1.296138907
Bcar1,0.18199535,1.29625815
Tnks1bp1,0.042465587,1.299902631
Sfmbt2,0.20202296,1.302388034
Arrb1,-0.077225623,1.302402092
Nudt9,0.06787017,1.303120913
Dnttip1,0.153988542,1.303142039
Ndst1,0.028193695,1.303298711
Grb10,-0.13671938,1.303365388
Casp6,-0.286064212,1.30478238
Galnt2,-0.009631219,1.309938272
Abcc4,0.051606691,1.310494306
Hdac6,0.071142387,1.311464333
L1cam,0.0800086,1.312006656
Scpep1,-0.115978188,1.312047481
Ralgds,0.132689413,1.314791876
Vav3,0.347135767,1.314795805
Stk11ip,0.001724147,1.315762694
Ddx3x,0.104266042,1.316358612
Btbd9,0.069440385,1.316366215
Capn1,-0.025855416,1.320243147
Tbc1d9b,0.070668013,1.321912651
Pi4k2a,0.107687003,1.325870827
Chmp4b,0.143033584,1.326118142
Erbin,-0.139982059,1.326696301
Rab30,0.113084398,1.328173337
Creb3l1,-0.02637267,1.328625218
Creb3l2,0.276318199,1.329098563
Lrrfip1,0.201845912,1.329708325
Piwil2,0.008880075,1.33145153
Agtpbp1,0.106206626,1.332799085
Map4k4,0.087302641,1.333453964
Fads3,-0.13126474,1.335370346
Myadm,0.294950437,1.335947979
Prrg4,-0.095363428,1.33601707
Adamtsl1,0.349305682,1.3371915
Madd,0.107741537,1.338558326
Card19,0.207380636,1.340628563
Zfp28,0.232425665,1.343785228
Lcp1,0.267120212,1.344102949
Hsd3b6,0.351820011,1.344699759
Akt2,0.043085626,1.345001314
Shc1,0.436784566,1.345682139
Zfp516,0.168827539,1.345915157
Snx29,0.093356163,1.346069065
Ctsb,0.145380417,1.346943757
Tspan14,0.069304127,1.350088778
Pdgfc,0.007850125,1.350563001
Gtf2ird1,0.060683327,1.35148419
Sh3yl1,0.146020688,1.351824784
Zfp52,0.000509652,1.352326109
Mroh5,-0.042656492,1.352590349
Wdr25,0.077936303,1.353592685
Slc25a20,0.064123765,1.353980808
Cwf19l2,0.205171533,1.354068544
Snx9,0.000911868,1.356089896
Tspan7,0.354263471,1.357080001
Syn3,-0.069612654,1.35749308
Insyn2a,-0.025889347,1.359003218
Ptpn13,0.16889261,1.35929424
Pitrm1,-0.065187625,1.359950656
Aifm2,0.14427575,1.360321659
Myh9,0.59907609,1.361225054
Tep1,-0.039976099,1.362029023
Dlg5,0.005801655,1.36253932
Nup93,0.279419264,1.363833023
Crem,0.17088548,1.367754443
Sec14l2,0.148786665,1.370881235
Myo7a,-0.172011047,1.370900854
Pfkfb3,0.238948619,1.372005094
Spata6,0.150947024,1.372048544
Zfp219,0.214902987,1.372519116
Nrg1,-0.063789361,1.374639147
Ubr4,0.129972539,1.375874475
Smox,0.121702363,1.375973038
Fhad1,0.127471765,1.376448251
Mfap3l,0.094755548,1.377730546
Esr1,0.134895618,1.377883194
Lta4h,0.118410442,1.378384822
Slc35f6,0.121212654,1.380567611
Map3k1,0.0876975,1.380726819
Sgms2,-0.020970215,1.381528259
Hhipl1,-0.028740585,1.383347249
Rnh1,0.041905152,1.383940496
Nav1,0.336617967,1.386164957
Rragd,-0.163564665,1.386308538
Ccdc74a,0.287483104,1.388336152
Pold3,-0.047686856,1.388591786
Pir,0.219284421,1.388931755
Arhgap31,0.168966525,1.389488238
Capn5,0.062657896,1.38990918
Cast,-0.021727897,1.390226023
Rgs20,0.025713486,1.391794026
Ppm1h,0.260617701,1.39217764
Inhba,-0.252850418,1.392741926
Sidt2,0.080593088,1.392853074
Myo1d,-0.092066934,1.393329486
Cux1,0.168563466,1.394554851
Dpysl3,0.02901061,1.396875419
Rapgef4,0.04280682,1.397104741
Birc3,-0.505011625,1.39750119
Sh2d4b,-0.171939606,1.398777945
Fhdc1,0.117007834,1.399513601
Ypel2,0.244007976,1.401891216
Prcp,0.001086409,1.402848569
Irgm1,-0.475623672,1.40866723
Adora1,0.046306303,1.412683454
Zswim4,0.244740198,1.413152599
Nhsl1,-0.033153859,1.413162494
Atp6v1h,0.118401448,1.414027812
Rad54l2,-0.01002607,1.415241456
Kif26b,-0.061566533,1.415776352
Csdc2,0.188035102,1.41760006
Stk40,0.1796707,1.418108998
Cars,0.148899734,1.419030018
Zmat5,0.009181663,1.421750842
Tbc1d31,0.184237934,1.421816047
Rel,-0.054850578,1.423203018
Stk36,0.169478813,1.424716688
Rock1,0.021787824,1.426886955
Sh2d5,0.501741664,1.427295151
Slc30a4,0.664003759,1.427744438
Arhgap6,0.341482834,1.427771008
Nrip1,0.129323831,1.428988539
Ube2q2,0.089902733,1.429343576
Stpg2,0.194389499,1.432743553
Ddr1,0.187982062,1.433445038
Wnt5b,0.12461666,1.437000983
Cmip,0.312392179,1.437902835
