X,avg_log2FC,pct.1,pct.2,p_val_adj
Marc1,0.716720848,0.005,0.003,1
Marc2,0.195542026,0.181,0.179,1
A1bg,-0.193837019,0.002,0.003,1
A1cf,-0.716999266,0.005,0.003,1
A26c2,0.83450152,0.007,0.003,1
A2m,0.122457885,0.12,0.106,1
A2ml1,0.343221753,0.052,0.05,1
A3galt2,0.760957341,0.009,0.005,1
A4galt,-0.135603617,0.007,0.003,1
A4gnt,1.544329995,0.005,0.011,1
Aaas,0.107118494,0.115,0.121,1
Aacs,-0.159462955,0.296,0.306,1
Aadac,0,0,0,1
Aadacl2,0,0,0,1
Aadacl3,0,0,0,1
Aadacl4,0,0,0,1
Aadat,-1.421389414,0.005,0.016,1
Aaed1,0,0,0,1
Aagab,0.171709832,0.497,0.43,1
Aak1,0.278429809,0.921,0.887,0.087733989
Aamdc,0.135413203,0.21,0.187,1
Aamp,0.123505676,0.208,0.177,1
Aanat,-0.417285043,0.036,0.053,1
Aar2,-0.18755337,0.165,0.182,1
Aard,-0.66611723,0.061,0.066,1
Aars,0.446340559,0.402,0.327,1
Aars2,-0.426767397,0.129,0.153,1
Aarsd1,0.027895921,0.327,0.29,1
Aasdh,-0.379128754,0.163,0.208,1
Aasdhppt,-0.050653851,0.126,0.161,1
Aass,-0.2183829,0.011,0.008,1
Aatf,0.179157198,0.546,0.456,1
Aatk,-0.182629703,0.429,0.451,1
AB041806,-0.397133679,0.052,0.074,1
AB124611,0.305856862,0.041,0.032,1
Abat,-0.086425352,0.589,0.58,1
Abca1,0.360021698,0.05,0.047,1
Abca12,0.028046841,0.011,0.008,1
Abca13,0.056811339,0.056,0.047,1
Abca14,0,0,0,1
Abca15,-0.72700589,0.002,0.003,1
Abca16,-0.981836149,0.002,0.003,1
Abca17,-0.763065378,0.05,0.074,1
Abca2,-0.454343056,0.363,0.446,1
Abca3,-0.120520133,0.594,0.602,1
Abca4,-0.24591178,0.027,0.032,1
Abca5,0.347135646,0.738,0.633,1
Abca6,0.378651301,0.135,0.121,1
Abca7,0.171352202,0.395,0.356,1
Abca8a,-0.522135038,0.023,0.021,1
Abca8b,0.470781909,0.44,0.369,1
Abca9,0.594963655,0.065,0.04,1
Abcb10,0.073608459,0.251,0.253,1
Abcb11,-1.793339856,0,0.003,1
Abcb1a,1.846050814,0.025,0.008,1
Abcb1b,0.182827511,0.147,0.106,1
Abcb4,-0.117024396,0.257,0.261,1
Abcb5,1.03283523,0.009,0.003,1
Abcb6,-1.288081777,0.034,0.069,1
Abcb7,-0.018576166,0.368,0.354,1
Abcb8,-0.06165648,0.169,0.161,1
Abcb9,-0.266232716,0.323,0.348,1
Abcc1,0.159971609,0.334,0.325,1
Abcc10,-0.353419509,0.167,0.216,1
Abcc12,1.313836505,0.02,0.003,1
Abcc2,-0.503793945,0.007,0.008,1
Abcc3,1.939938613,0.025,0.008,1
Abcc4,-0.16440125,0.343,0.317,1
Abcc5,-0.13792342,0.824,0.831,1
Abcc6,-0.904342929,0.009,0.018,1
Abcc8,0.269339751,0.302,0.274,1
Abcc9,0.656691191,0.002,0,1
Abcd1,0.152489457,0.117,0.113,1
Abcd2,-0.154245005,0.199,0.208,1
Abcd3,0.001186739,0.37,0.354,1
Abcd4,-0.104833355,0.467,0.491,1
Abce1,-0.120891716,0.3,0.343,1
Abcf1,-0.054282948,0.393,0.393,1
Abcf2,0.288329834,0.149,0.119,1
Abcf3,0.189715361,0.23,0.201,1
Abcg1,0.236700988,0.269,0.24,1
Abcg2,1.645895082,0.052,0.008,1
Abcg3,-0.121769708,0.005,0.003,1
Abcg4,-0.188133392,0.183,0.185,1
Abcg5,0,0,0,1
Abcg8,1.352823656,0.007,0,1
Abhd1,0,0,0,1
Abhd10,0.122636124,0.361,0.346,1
Abhd11,-1.607177898,0.065,0.142,1
Abhd12,0.033902,0.648,0.604,1
Abhd12b,-0.218164759,0.002,0.003,1
Abhd13,0.362004866,0.056,0.058,1
Abhd14a,-0.463732869,0.129,0.172,1
Abhd14b,-0.605732794,0.23,0.29,1
Abhd15,-0.003537527,0.032,0.026,1
Abhd16a,-0.265474009,0.226,0.227,1
Abhd16b,0,0,0,1
Abhd17a,-0.159254732,0.172,0.187,1
Abhd17b,0.205945607,0.632,0.57,1
Abhd17c,0.84514909,0.147,0.09,1
Abhd18,0.004135201,0.788,0.781,1
Abhd2,-0.16878076,0.3,0.288,1
Abhd3,0.555376597,0.42,0.367,1
Abhd4,-1.780169853,0.088,0.132,1
Abhd5,0.144273065,0.144,0.121,1
Abhd6,-0.009982417,0.458,0.422,1
Abhd8,-0.624175428,0.149,0.216,1
Abi1,-0.22441392,0.587,0.609,1
Abi2,-0.101687366,0.598,0.612,1
Abi3,0.772157818,0.002,0,1
Abi3bp,0.120919854,0.054,0.045,1
Abitram,0.381772859,0.115,0.084,1
Abl1,0.152967869,0.44,0.417,1
Abl2,-0.002697763,0.585,0.575,1
Ablim1,0.090533533,0.889,0.839,1
Ablim2,0.19297709,0.783,0.736,1
Ablim3,0.01152772,0.431,0.409,1
Abo,0.19012502,0.002,0.003,1
Abr,0.072054913,0.824,0.805,1
Abra,0.681474829,0.104,0.071,1
Abracl,-0.790392201,0.111,0.153,1
Abraxas1,0.271097135,0.253,0.216,1
Abraxas2,-0.21109648,0.221,0.232,1
Abt1,-0.32795371,0.038,0.037,1
Abtb1,-0.386159027,0.153,0.158,1
Abtb2,0.39402115,0.37,0.28,1
Acaa1a,-0.472405133,0.205,0.274,1
Acaa1b,0.366540161,0.023,0.016,1
Acaa2,-0.404514929,0.05,0.053,1
Acaca,-0.316535956,0.783,0.847,1
Acacb,0.19724295,0.025,0.026,1
Acad10,-0.270144566,0.185,0.219,1
Acad11,-0.051597893,0.275,0.264,1
Acad12,-0.919360949,0.05,0.063,1
Acad8,-0.268494078,0.12,0.132,1
Acad9,0.46169239,0.174,0.148,1
Acadl,0.044259639,0.178,0.174,1
Acadm,-0.034562439,0.19,0.169,1
Acads,-0.079132524,0.068,0.069,1
Acadsb,0.395884444,0.569,0.472,1
Acadvl,-0.689593242,0.144,0.187,1
Acan,0.574957337,0.047,0.037,1
Acap1,0.291257496,0.002,0,1
Acap2,-0.072850483,0.698,0.675,1
Acap3,-0.649467059,0.178,0.245,1
Acat1,0.084718382,0.752,0.702,1
Acat2,0.290960419,0.223,0.179,1
Acat3,0.769753065,0.025,0.018,1
Acbd3,0.358675473,0.411,0.375,1
Acbd4,0.335265615,0.081,0.066,1
Acbd5,-0.169091082,0.558,0.557,1
Acbd6,-0.06139918,0.673,0.689,1
Acbd7,0.414129639,0.002,0,1
Accs,0.298992853,0.056,0.053,1
Accsl,-2.037976945,0,0.005,1
Acd,-0.512873439,0.115,0.137,1
Ace,-0.22417463,0.016,0.021,1
Ace2,0,0,0,1
Ace3,0,0,0,1
Acer1,0.52674775,0.005,0.003,1
Acer2,-0.185378899,0.009,0.016,1
Acer3,-0.135246505,0.639,0.586,1
Ache,-0.765042327,0.278,0.364,1
Acin1,-0.182266285,0.729,0.747,1
Ackr1,-0.446778242,0.097,0.1,1
Ackr2,0,0,0,1
Ackr3,0.780040141,0.002,0,1
Ackr4,0.434338913,0.293,0.206,1
Acly,0.017830827,0.242,0.235,1
Acmsd,0.425649151,0.045,0.037,1
Acnat1,-0.150951233,0.007,0.005,1
Acnat2,-0.633609584,0.002,0.003,1
Aco1,-0.561409755,0.244,0.29,1
Aco2,-0.016937648,0.628,0.607,1
Acod1,0,0,0,1
Acot1,0.339509324,0.002,0,1
Acot10,0,0,0,1
Acot11,-1.995180926,0.011,0.024,1
Acot12,-1.183030942,0.011,0.011,1
Acot13,-0.163162276,0.287,0.28,1
Acot2,1.109319876,0.016,0.005,1
Acot3,-0.570767423,0.007,0.005,1
Acot4,-1.602952795,0.005,0.029,1
Acot5,0.13068929,0.002,0.003,1
Acot6,1.859745688,0.014,0.003,1
Acot7,-0.032885818,0.571,0.57,1
Acot8,0.020242988,0.174,0.179,1
Acot9,0.10095346,0.187,0.179,1
Acox1,-0.067178753,0.501,0.467,1
Acox2,0.376472339,0.041,0.034,1
Acox3,0.203115239,0.187,0.179,1
Acoxl,-2.04470818,0.018,0.032,1
Acp1,-0.153953018,0.817,0.836,1
Acp2,0.265197542,0.194,0.164,1
Acp4,0.522633152,0.009,0.003,1
Acp5,-3.189514086,0,0.003,1
Acp6,-0.015775986,0.275,0.266,1
Acp7,-0.441927984,0.018,0.055,1
Acpp,-0.906481766,0.018,0.026,1
Acr,-0.115188925,0.034,0.024,1
Acrbp,-0.133604032,0.081,0.095,1
Acrv1,-1.758773693,0.002,0.005,1
Acsbg1,-0.281020793,0.007,0.005,1
Acsbg2,-0.023020275,0.014,0.005,1
Acsf2,0,0,0,1
Acsf3,-0.529670238,0.059,0.084,1
Acsl1,0.035061958,0.442,0.446,1
Acsl3,-0.418901239,0.312,0.354,1
Acsl4,-0.233435085,0.503,0.546,1
Acsl5,0.030749993,0.099,0.098,1
Acsl6,-0.090585111,0.526,0.544,1
Acsm1,0,0,0,1
Acsm2,0.500459613,0.002,0,1
Acsm3,1.656672291,0.016,0.005,1
Acsm4,0.588242546,0.002,0,1
Acsm5,0,0,0,1
Acss1,0.529843384,0.043,0.029,1
Acss2,0.04592182,0.722,0.675,1
Acss2os,0.745706615,0.106,0.066,1
Acss3,1.707668511,0.014,0.003,1
Acta1,-0.436007937,0.005,0.008,1
Acta2,1.094611855,0.009,0,1
Actb,-0.305482489,0.449,0.485,1
Actbl2,0,0,0,1
Actc1,0.779173215,0.005,0,1
Acte1,0,0,0,1
Actg1,-0.663835075,0.278,0.351,1
Actg2,-1.441364959,0.011,0.029,1
Actl10,0,0,0,1
Actl11,0,0,0,1
Actl6a,0.086531945,0.363,0.335,1
Actl6b,-0.399249542,0.271,0.351,1
Actl7a,1.447972128,0.005,0,1
Actl7b,0,0,0,1
Actl9,0,0,0,1
Actn1,-0.210360988,0.3,0.322,1
Actn2,0.440046834,0.343,0.261,1
Actn3,-0.103105198,0.011,0.011,1
Actn4,-0.260766322,0.424,0.438,1
Actr10,0.136478658,0.422,0.372,1
Actr1a,0.027176502,0.411,0.396,1
Actr1b,0.385183584,0.544,0.485,1
Actr2,0.089190547,0.738,0.697,1
Actr3,-0.053906716,0.422,0.417,1
Actr3b,0.081935122,0.623,0.559,1
Actr5,-0.021422263,0.072,0.071,1
Actr6,-0.350807189,0.156,0.19,1
Actr8,0.03485087,0.221,0.222,1
Actrt1,0,0,0,1
Actrt2,0,0,0,1
Actrt3,-0.14652556,0.018,0.021,1
Acvr1,0.181540839,0.515,0.454,1
Acvr1b,0.106396405,0.314,0.288,1
Acvr1c,-2.117865969,0.007,0.021,1
Acvr2a,-0.061548481,0.451,0.435,1
Acvr2b,-0.438795287,0.061,0.084,1
Acvrl1,0,0,0,1
Acy1,-0.384050839,0.016,0.013,1
Acy3,0,0,0,1
Acyp1,-0.109200866,0.153,0.153,1
Acyp2,-0.002083036,0.767,0.744,1
Ada,0.004762175,0.005,0.005,1
Adad1,0,0,0,1
Adad2,-0.75738536,0,0.003,1
Adal,0.371935443,0.147,0.119,1
Adam10,0.114403662,0.524,0.475,1
Adam11,-0.359506756,0.28,0.298,1
Adam12,-0.774240726,0.009,0.021,1
Adam15,-0.267692425,0.368,0.398,1
Adam17,0.082366176,0.205,0.169,1
Adam18,-0.628951901,0.007,0.011,1
Adam19,-1.073915659,0.061,0.108,1
Adam1a,0.354964827,0.029,0.026,1
Adam1b,0,0,0,1
Adam2,-2.016650584,0.047,0.127,1
Adam20,0,0,0,1
Adam21,0.518000721,0.05,0.045,1
Adam22,0.084340304,0.916,0.902,1
Adam23,0.10117084,0.95,0.923,1
Adam24,0,0,0,1
Adam25,0,0,0,1
Adam26a,0,0,0,1
Adam26b,0,0,0,1
Adam28,0.330525686,0.016,0.016,1
Adam29,0,0,0,1
Adam3,-0.220607303,0.005,0.003,1
Adam30,0,0,0,1
Adam32,0.485785756,0.144,0.127,1
Adam33,-0.822971516,0.005,0.013,1
Adam34,-0.469484403,0.002,0.003,1
Adam39,0,0,0,1
Adam4,0.920344552,0.036,0.016,1
Adam5,-0.038619482,0.007,0.003,1
Adam6a,0,0,0,1
Adam6b,0,0,0,1
Adam7,0.653148504,0.023,0.016,1
Adam8,-0.154412194,0.043,0.034,1
Adam9,0.441377437,0.264,0.216,1
Adamdec1,1.494636943,0.007,0.003,1
Adamts1,0.804122331,0.077,0.05,1
Adamts10,-0.599882326,0.201,0.253,1
Adamts12,-2.650821901,0.007,0.029,1
Adamts13,-0.412515329,0.005,0.008,1
Adamts14,0.275363982,0.009,0.003,1
Adamts15,1.113276057,0.005,0.003,1
Adamts16,-0.201153293,0.508,0.554,1
Adamts17,-0.067541285,0.458,0.47,1
Adamts18,0.568772917,0.036,0.029,1
Adamts19,0.600492372,0.02,0.011,1
Adamts2,0.331765766,0.14,0.142,1
Adamts20,-0.232893012,0.126,0.156,1
Adamts3,0.106729862,0.339,0.309,1
Adamts4,0.699853031,0.002,0,1
Adamts5,-0.473753813,0.032,0.042,1
Adamts6,0.428092929,0.729,0.623,0.382189126
Adamts7,-1.726588396,0,0.005,1
Adamts8,-0.553652315,0.018,0.034,1
Adamts9,0.151386872,0.032,0.032,1
Adamtsl1,-0.028858165,0.174,0.198,1
Adamtsl2,-0.570667238,0.002,0.003,1
Adamtsl3,0.387565802,0.061,0.058,1
Adamtsl4,0.367941196,0.059,0.045,1
Adamtsl5,0.197065621,0.201,0.161,1
Adap1,0.14827375,0.582,0.544,1
Adap2,2.08915818,0.018,0.008,1
Adap2os,-0.054897298,0.018,0.018,1
Adar,0.069036351,0.659,0.607,1
Adarb1,0.264900024,0.806,0.741,1
Adarb2,0.209724242,0.587,0.501,1
Adat1,-0.14718456,0.307,0.317,1
Adat2,-0.116780149,0.007,0.011,1
Adck1,0.031510255,0.372,0.356,1
Adck2,-0.14231766,0.079,0.069,1
Adck5,-0.124412525,0.126,0.145,1
Adcy1,-0.081362375,0.472,0.491,1
Adcy10,-0.36088754,0.192,0.211,1
Adcy2,-0.119778026,0.754,0.755,1
Adcy3,-0.314864737,0.244,0.288,1
Adcy4,0,0,0,1
Adcy5,0.022881622,0.402,0.393,1
Adcy6,-0.545359682,0.077,0.116,1
Adcy7,0.353525452,0.07,0.053,1
Adcy8,0.318989598,0.725,0.668,1
Adcy9,-0.203069745,0.648,0.639,1
Adcyap1,0.086543851,0.045,0.047,1
Adcyap1r1,-0.267853257,0.212,0.222,1
Add1,-0.001512467,0.752,0.72,1
Add2,0.262566813,0.853,0.807,1
Add3,-0.299238257,0.438,0.491,1
Adgb,-0.031899687,0.011,0.011,1
Adgra1,0.249286028,0.357,0.296,1
Adgra2,0.320716368,0.054,0.055,1
Adgra3,0.093561801,0.124,0.127,1
Adgrb1,-0.430564981,0.395,0.47,1
Adgrb2,-0.570210307,0.196,0.227,1
Adgrb3,0.063096918,1,1,1
Adgrd1,0.670743401,0.016,0.013,1
Adgre1,0.103145181,0.005,0.003,1
Adgre4,0.829718863,0.002,0,1
Adgre5,0.048202188,0.023,0.021,1
Adgrf1,-0.595139808,0,0.003,1
Adgrf2,0.634694117,0.084,0.063,1
Adgrf3,0.928326164,0.005,0,1
Adgrf4,0.73471053,0.052,0.045,1
Adgrf5,0,0,0,1
Adgrg1,-0.910195063,0.038,0.055,1
Adgrg2,-0.2426334,0.07,0.071,1
Adgrg3,-0.545289867,0.007,0.008,1
Adgrg4,-0.385792593,0.002,0.005,1
Adgrg5,0,0,0,1
Adgrg6,0.818086065,0.016,0.013,1
Adgrg7,0.204435238,0.009,0.005,1
Adgrl1,-0.286652926,0.325,0.356,1
Adgrl2,-0.017002233,0.894,0.876,1
Adgrl3,-0.262354619,0.995,1,0.000625492
Adgrl4,0.872041515,0.023,0.008,1
Adgrv1,0.412485374,0.196,0.15,1
Adh1,0,0,0,1
Adh4,1.119518497,0.002,0,1
Adh5,-0.104786196,0.097,0.095,1
Adh6a,0.951062728,0.002,0,1
Adh6b,0,0,0,1
Adh7,0,0,0,1
Adhfe1,-0.644798624,0.043,0.071,1
Adi1,0.156086142,0.038,0.05,1
Adig,0.065385642,0.014,0.005,1
Adipoq,0,0,0,1
Adipor1,0.30805041,0.246,0.235,1
Adipor2,-0.106689597,0.402,0.406,1
Adk,-0.116923978,0.779,0.784,1
Adm,0.235138204,0.036,0.026,1
Adm2,0,0,0,1
Adnp,0.00128741,0.535,0.522,1
Adnp2,0.236994341,0.187,0.179,1
Ado,-1.141141403,0.02,0.032,1
Adora1,-0.28881027,0.126,0.132,1
Adora2a,0,0,0,1
Adora2b,1.195867046,0.023,0.016,1
Adora3,0,0,0,1
Adpgk,0.030779776,0.185,0.169,1
Adprh,0.051419394,0.081,0.095,1
Adprhl1,-0.553100628,0,0.003,1
Adprhl2,0.279308791,0.165,0.148,1
Adprm,-0.292323195,0.192,0.214,1
Adra1a,-0.447272723,0.07,0.087,1
Adra1b,0.377613536,0.158,0.124,1
Adra1d,0.481242256,0.002,0,1
Adra2a,0,0,0,1
Adra2b,0,0,0,1
Adra2c,-0.796090802,0.005,0.011,1
Adrb1,-0.343573179,0.133,0.156,1
Adrb2,1.184704391,0.009,0.005,1
Adrb3,-0.216713604,0.025,0.04,1
Adrm1,-0.506050802,0.12,0.132,1
Adsl,-0.105471957,0.163,0.172,1
Adss,0.063155002,0.377,0.367,1
Adssl1,0.697223157,0.072,0.034,1
Adtrp,-0.364636699,0.002,0.003,1
Aebp1,0.895781863,0.002,0,1
Aebp2,-0.178081715,0.391,0.417,1
Aen,-0.446790992,0.061,0.069,1
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,0,0,0,1
AF529169,0,0,0,1
Afap1,0.204461236,0.44,0.412,1
Afap1l1,-1.248760558,0.02,0.037,1
Afap1l2,0.79666401,0.005,0,1
Afdn,0.022106058,0.86,0.823,1
Aff1,0.191562889,0.445,0.404,1
Aff2,0.183862987,0.752,0.736,1
Aff3,0.034760942,0.887,0.873,1
Aff4,0.09050976,0.862,0.818,1
Afg1l,-0.050117778,0.418,0.42,1
Afg3l1,-0.055845543,0.271,0.288,1
Afg3l2,-0.106563818,0.494,0.501,1
Afm,-0.600089262,0.009,0.008,1
Afmid,-0.620819173,0.068,0.095,1
Afp,0,0,0,1
Aftph,-0.088533655,0.571,0.575,1
Aga,0.448899573,0.043,0.029,1
Agap1,0.164138067,0.907,0.873,1
Agap2,0.233908995,0.196,0.182,1
Agap3,-0.346174784,0.422,0.485,1
Agbl1,0.269303104,0.361,0.296,1
Agbl2,0.153958506,0.005,0.005,1
Agbl3,-0.439812991,0.09,0.108,1
Agbl4,-0.139010003,0.998,0.987,1
Agbl5,-0.265008572,0.135,0.137,1
Ager,-0.80498067,0.002,0.005,1
Agfg1,0.062038246,0.521,0.483,1
Agfg2,0.067948829,0.327,0.306,1
Aggf1,0.286369551,0.269,0.24,1
Agk,0.187884735,0.458,0.42,1
Agl,-0.114891427,0.386,0.346,1
Agmat,-0.055546589,0.014,0.013,1
Agmo,-0.132017963,0.007,0.003,1
Ago1,0.017873232,0.275,0.285,1
Ago2,-0.019853194,0.357,0.364,1
Ago3,0.199957152,0.912,0.892,1
Ago4,0.045064484,0.341,0.319,1
Agpat1,-0.023031651,0.068,0.061,1
Agpat2,1.130577087,0.005,0,1
Agpat3,-0.142968775,0.352,0.396,1
Agpat4,0.559824717,0.479,0.367,1
Agpat5,0.08697571,0.449,0.422,1
Agps,-0.008856055,0.546,0.507,1
Agr2,2.573078548,0.018,0,1
Agr3,1.917442394,0.038,0.018,1
Agrn,-0.453638384,0.384,0.441,1
Agrp,0.204176659,0.472,0.438,1
Agt,-0.700991514,0.002,0.005,1
Agtpbp1,0.120837112,0.747,0.678,1
Agtr1a,0.28282989,0.005,0.003,1
Agtr1b,-1.997839836,0.005,0.008,1
Agtr2,-0.118581195,0.027,0.026,1
Agtrap,0.934817162,0.135,0.082,1
Agxt,0,0,0,1
Agxt2,-0.115708538,0.011,0.005,1
Ahctf1,0.070143206,0.479,0.462,1
Ahcy,0.580458587,0.018,0.013,1
Ahcyl1,0.089066882,0.648,0.625,1
Ahcyl2,-0.061919523,0.833,0.839,1
Ahdc1,-0.068257889,0.185,0.216,1
Ahi1,0.205591966,0.973,0.95,1
Ahnak,0.379650294,0.002,0,1
Ahnak2,0.074758879,0.084,0.077,1
Ahr,0.478783789,0.187,0.158,1
Ahrr,-1.808478223,0.009,0.016,1
Ahsa1,-0.161960985,0.3,0.348,1
Ahsa2,-0.00846571,0.271,0.259,1
Ahsg,0,0,0,1
AI115009,-0.425475844,0.009,0.016,1
AI182371,1.363307401,0.007,0.005,1
AI197445,0.784465109,0.014,0.008,1
AI314180,0,0,0,1
AI314278,-0.356031805,0.002,0.003,1
AI413582,-0.127797967,0.115,0.132,1
AI427809,0,0,0,1
AI429214,1.437526272,0.016,0.005,1
AI463229,0.049177593,0.005,0.003,1
AI464131,0,0,0,1
AI467606,0,0,0,1
AI480526,-0.702712187,0.334,0.417,1
AI481877,0,0,0,1
AI504432,-0.151181393,0.088,0.087,1
AI506816,0.095917884,0.016,0.016,1
AI507597,0,0,0,1
AI593442,0.296261162,0.205,0.174,1
AI597479,-0.421068156,0.097,0.108,1
AI606181,0,0,0,1
AI606473,0,0,0,1
AI646519,0,0,0,1
AI661453,0.356113421,0.005,0.003,1
AI662270,-0.091664923,0.034,0.032,1
AI837181,-0.185861641,0.054,0.082,1
AI838599,0,0,0,1
AI839979,1.110280745,0.007,0.003,1
AI847159,-0.378490741,0.007,0.008,1
AI849053,0.183927012,0.011,0.008,1
AI854703,-0.607166362,0.102,0.129,1
AI987944,0.355860946,0.036,0.029,1
Aicda,0,0,0,1
Aida,0.017447974,0.201,0.208,1
Aif1,1.257333145,0.005,0,1
Aif1l,0,0,0,1
Aifm1,-0.233920124,0.598,0.602,1
Aifm2,-0.046772619,0.081,0.095,1
Aifm3,-0.352756045,0.567,0.649,1
Aig1,-0.204521428,0.781,0.839,1
Aim2,0.887134568,0.28,0.177,1
Aimp1,-0.074916306,0.418,0.454,1
Aimp2,-0.092949494,0.052,0.053,1
Aip,-0.565541667,0.056,0.09,1
Aipl1,-1.163650811,0,0.003,1
Aire,0,0,0,1
Airn,0.032146195,0.542,0.562,1
Ajap1,-0.215201252,0.102,0.111,1
Ajm1,0.151219722,0.041,0.042,1
Ajuba,-0.104496866,0.005,0.005,1
Ak1,-0.608195277,0.061,0.09,1
AK157302,0.558950767,0.002,0,1
Ak2,0.259753799,0.208,0.174,1
Ak3,-0.47438074,0.14,0.172,1
Ak4,0.552737066,0.027,0.018,1
Ak5,-0.166639137,0.503,0.538,1
Ak6,-0.409495016,0.176,0.214,1
Ak7,-0.813388307,0.086,0.111,1
Ak8,-0.91042368,0.016,0.026,1
Ak9,-0.680951134,0.018,0.013,1
Akain1,0.625799444,0.406,0.301,1
Akap1,0.147014375,0.239,0.232,1
Akap10,0.156802978,0.551,0.549,1
Akap11,-0.136571677,0.632,0.649,1
Akap12,-0.076921627,0.458,0.485,1
Akap13,0.151941656,0.598,0.57,1
Akap14,0.194237104,0.029,0.034,1
Akap17b,0.068676841,0.305,0.274,1
Akap2,0,0,0,1
Akap3,-0.744790997,0.005,0.003,1
Akap4,0,0,0,1
Akap5,-0.762088247,0.059,0.079,1
Akap6,0.162351389,0.993,0.979,1
Akap7,0.131403053,0.54,0.538,1
Akap8,-0.159013082,0.582,0.591,1
Akap8l,0.449851484,0.912,0.768,0.0000269
Akap9,0.262238006,0.786,0.723,1
Akip1,-1.140301443,0.014,0.024,1
Akirin1,-0.242732741,0.219,0.277,1
Akirin2,-0.081965293,0.26,0.251,1
Akna,1.357688907,0.009,0.003,1
Aknad1,0.646311,0.002,0,1
Aknaos,0,0,0,1
Akp3,0,0,0,1
Akr1a1,-0.088786134,0.253,0.293,1
Akr1b10,-0.006378819,0.348,0.327,1
Akr1b3,0.516646107,0.212,0.172,1
Akr1b7,0,0,0,1
Akr1b8,-0.126528671,0.005,0.005,1
Akr1c12,0,0,0,1
Akr1c13,0,0,0,1
Akr1c14,0,0,0,1
Akr1c18,0,0,0,1
Akr1c19,0,0,0,1
Akr1c20,0.538051313,0.002,0,1
Akr1c21,-1.739650881,0.005,0.011,1
Akr1c6,0,0,0,1
Akr1cl,0.260882147,0.005,0.003,1
Akr1d1,-1.559377742,0.002,0.008,1
Akr1e1,0.0726827,0.165,0.182,1
Akr7a5,-0.475032366,0.041,0.066,1
Akt1,-0.040601608,0.192,0.195,1
Akt1s1,0.071795107,0.09,0.095,1
Akt2,-0.00718337,0.169,0.145,1
Akt3,-0.240077794,0.896,0.947,1
Aktip,-0.259586041,0.384,0.459,1
AL513352.1,0,0,0,1
AL583891.1,0,0,0,1
AL589670.1,0,0,0,1
AL589670.3,0,0,0,1
AL589670.4,0,0,0,1
AL589670.5,0,0,0,1
AL589692.1,0,0,0,1
AL590144.1,0,0,0,1
AL590144.2,0,0,0,1
AL590144.3,0,0,0,1
AL591946.1,0,0,0,1
AL591952.1,0,0,0,1
AL591952.3,0,0,0,1
AL592169.1,0,0,0,1
AL592187.3,0,0,0,1
AL592187.4,0,0,0,1
AL603867.1,0,0,0,1
AL611986.1,0,0,0,1
AL611987.1,0,0,0,1
AL626769.1,0,0,0,1
AL732309.1,0,0,0,1
AL732506.1,0,0,0,1
AL845275.1,0,0,0,1
Alad,-0.966833484,0.059,0.095,1
Alas1,-0.034166425,0.185,0.23,1
Alas2,0.752884565,0.244,0.135,1
Alb,0,0,0,1
Albfm1,0,0,0,1
Alcam,0.284611139,0.363,0.361,1
Aldh16a1,-0.101386102,0.029,0.042,1
Aldh18a1,0.020323554,0.111,0.111,1
Aldh1a1,-0.443510951,0.011,0.018,1
Aldh1a2,-0.110101524,0.005,0.003,1
Aldh1a3,-0.932938215,0.007,0.018,1
Aldh1a7,1.400533904,0.007,0,1
Aldh1b1,-1.181078088,0.045,0.09,1
Aldh1l1,0.184722896,0.007,0.011,1
Aldh1l2,0.225240451,0.111,0.129,1
Aldh2,0.063369484,0.059,0.084,1
Aldh3a1,-1.107292167,0.005,0.016,1
Aldh3a2,0.372962246,0.237,0.201,1
Aldh3b1,0.85371235,0.009,0.003,1
Aldh3b2,0,0,0,1
Aldh3b3,0,0,0,1
Aldh4a1,-0.286283928,0.122,0.137,1
Aldh5a1,-0.24925936,0.165,0.185,1
Aldh6a1,0.095282301,0.147,0.156,1
Aldh7a1,0.172466843,0.257,0.227,1
Aldh8a1,1.739679307,0.009,0.003,1
Aldh9a1,0.377971284,0.201,0.198,1
Aldoa,-0.578641522,0.438,0.546,1
Aldoa.1,-0.9815943,0.002,0.011,1
Aldoart1,0,0,0,1
Aldoart2,0,0,0,1
Aldob,0.469431074,0.038,0.042,1
Aldoc,-0.510054851,0.172,0.208,1
Alg1,0.129890339,0.072,0.071,1
Alg10b,-1.105349686,0.032,0.04,1
Alg11,0.31482229,0.133,0.129,1
Alg12,-0.64764404,0.045,0.09,1
Alg13,-0.53450904,0.194,0.216,1
Alg14,-0.149008002,0.133,0.137,1
Alg2,0.229803056,0.079,0.058,1
Alg3,-0.483919019,0.047,0.069,1
Alg5,0.088272666,0.12,0.127,1
Alg6,0.003237096,0.167,0.169,1
Alg8,0.340372315,0.172,0.15,1
Alg9,-0.384676789,0.176,0.214,1
Alk,0.197297302,0.993,0.982,1
Alkal1,0,0,0,1
Alkal2,-0.360059903,0.043,0.05,1
Alkbh1,0.085842063,0.429,0.412,1
Alkbh2,-0.474166264,0.131,0.174,1
Alkbh3,0.174919866,0.255,0.243,1
Alkbh3os1,-0.940610927,0,0.003,1
Alkbh4,-0.336627645,0.038,0.047,1
Alkbh5,-0.178826552,0.212,0.216,1
