X,avg_log2FC,pct.1,pct.2,p_val_adj
Marc1,-0.024467719,0.005,0.007,1
Marc2,0.116710439,0.115,0.116,1
A1bg,-0.293724236,0.002,0.003,1
A1cf,-0.0370204,0.004,0.004,1
A26c2,-0.039793788,0.047,0.048,1
A2m,-0.040045395,0.018,0.02,1
A2ml1,-0.215609003,0.025,0.031,1
A3galt2,-0.264456924,0.014,0.02,1
A4galt,-0.084690304,0.004,0.004,1
A4gnt,-1.925188886,0.006,0.012,1
Aaas,-0.11967055,0.137,0.16,1
Aacs,-0.08604056,0.354,0.391,1
Aadac,0,0,0,1
Aadacl2,0,0,0,1
Aadacl3,0,0,0,1
Aadacl4,0,0,0,1
Aadat,0.343632536,0.006,0.009,1
Aaed1,0,0,0,1
Aagab,-0.024154956,0.574,0.589,1
Aak1,0.227311363,0.928,0.915,6.34E-47
Aamdc,0.273464729,0.247,0.227,1
Aamp,-0.09125647,0.208,0.223,1
Aanat,-0.016340602,0.038,0.042,1
Aar2,-0.007982026,0.163,0.178,1
Aard,-0.027780872,0.07,0.074,1
Aars,0.192294919,0.399,0.383,1
Aars2,-0.184321417,0.11,0.133,1
Aarsd1,0.00542224,0.307,0.34,1
Aasdh,-0.105737565,0.193,0.223,1
Aasdhppt,-0.097332009,0.171,0.202,0.496904157
Aass,-2.046800582,0.003,0.009,0.036272626
Aatf,0.035532655,0.533,0.544,1
Aatk,-0.041201218,0.452,0.48,1
AB041806,-0.101614527,0.039,0.055,0.32277483
AB124611,-0.029566084,0.036,0.044,1
Abat,-0.057662779,0.546,0.565,1
Abca1,0.339941252,0.067,0.058,1
Abca12,0.030849849,0.008,0.008,1
Abca13,0.371852402,0.026,0.023,1
Abca14,-0.373061488,0.009,0.013,1
Abca15,-0.145884997,0.005,0.006,1
Abca16,-0.814286396,0.003,0.005,1
Abca17,-0.300268256,0.199,0.255,3.15E-10
Abca2,-0.291566723,0.342,0.407,5.99E-10
Abca3,-0.026323111,0.646,0.66,1
Abca4,-0.109989462,0.071,0.081,1
Abca5,0.178751291,0.641,0.629,0.000109896
Abca6,-0.112752341,0.096,0.108,1
Abca7,-0.176259969,0.3,0.355,0.0000035
Abca8a,0.129607759,0.023,0.025,1
Abca8b,0.249622349,0.338,0.312,0.111050532
Abca9,-0.085705919,0.05,0.056,1
Abcb10,-0.612435427,0.298,0.385,5.69E-26
Abcb11,0.055990713,0.003,0.004,1
Abcb1a,0.402224953,0.014,0.014,1
Abcb1b,0.082262536,0.157,0.155,1
Abcb4,0.105714559,0.253,0.246,1
Abcb5,-0.329050271,0.049,0.066,0.336109464
Abcb6,-0.547114939,0.062,0.092,0.000000333
Abcb7,-0.033836376,0.356,0.379,1
Abcb8,-0.079222742,0.175,0.196,1
Abcb9,-0.205725818,0.375,0.43,0.0000239
Abcc1,0.107179285,0.408,0.414,1
Abcc10,-0.500555542,0.144,0.204,1.93E-16
Abcc12,-0.320875399,0.012,0.017,1
Abcc2,0.365076989,0.008,0.007,1
Abcc3,-0.348811271,0.012,0.017,1
Abcc4,-0.078300228,0.252,0.276,1
Abcc5,-0.002473448,0.836,0.844,1
Abcc6,-1.165764769,0.01,0.02,0.002697847
Abcc8,-0.011021483,0.254,0.282,1
Abcc9,0.722396147,0.006,0.005,1
Abcd1,-0.128595856,0.118,0.133,1
Abcd2,-0.19783228,0.201,0.245,0.0000913
Abcd3,-0.023568821,0.395,0.422,1
Abcd4,-0.114248687,0.347,0.381,1
Abce1,-0.127367151,0.38,0.422,0.059262342
Abcf1,-0.113080724,0.413,0.464,0.017247882
Abcf2,-0.093007504,0.121,0.14,1
Abcf3,-0.013541786,0.209,0.224,1
Abcg1,0.104729186,0.327,0.335,1
Abcg2,0.085745974,0.083,0.085,1
Abcg3,-0.540714842,0.002,0.003,1
Abcg4,-0.100249871,0.156,0.164,1
Abcg5,1.519440686,0.001,0.001,1
Abcg8,0.276590313,0.005,0.004,1
Abhd1,0,0,0,1
Abhd10,-0.115159359,0.263,0.299,1
Abhd11,-0.767686255,0.073,0.119,5.55E-17
Abhd12,0.010831601,0.68,0.689,1
Abhd12b,-0.671925777,0.003,0.006,1
Abhd13,0.030781852,0.069,0.076,1
Abhd14a,-0.429497718,0.168,0.219,8.56E-11
Abhd14b,-0.1617891,0.213,0.241,1
Abhd15,0.325450403,0.048,0.033,0.080703549
Abhd16a,-0.192878954,0.244,0.289,0.000957153
Abhd16b,0,0,0,1
Abhd17a,-0.340686241,0.185,0.24,7.39E-11
Abhd17b,0.08016043,0.58,0.582,1
Abhd17c,0.182713974,0.204,0.192,1
Abhd18,0.003454404,0.763,0.776,1
Abhd2,0.083568281,0.529,0.541,1
Abhd3,0.002197068,0.318,0.336,1
Abhd4,-0.676429696,0.084,0.116,0.00000247
Abhd5,-0.015405598,0.107,0.112,1
Abhd6,0.368172055,0.523,0.474,7.05E-18
Abhd8,-0.420579335,0.166,0.227,2.19E-14
Abi1,0.109114591,0.701,0.691,1
Abi2,-0.009901857,0.762,0.776,1
Abi3,0.090830375,0.002,0.002,1
Abi3bp,0.940778424,0.052,0.031,0.00000167
Abitram,-0.199104314,0.128,0.158,0.037503375
Abl1,-0.064507653,0.474,0.502,1
Abl2,0.100691907,0.711,0.715,0.194535232
Ablim1,0.053038052,0.886,0.892,1
Ablim2,0.081794755,0.781,0.778,1
Ablim3,0.151983444,0.425,0.427,1
Abo,-1.55425424,0.003,0.009,0.155642149
Abr,0.099708193,0.869,0.869,0.000313597
Abra,0.728521464,0.065,0.046,0.009556103
Abracl,-0.481969864,0.125,0.169,1.46E-09
Abraxas1,-0.075705661,0.172,0.198,1
Abraxas2,-0.098210958,0.23,0.264,0.587782639
Abt1,-0.613530658,0.025,0.038,0.193614259
Abtb1,-0.152650432,0.131,0.154,1
Abtb2,-0.113304954,0.124,0.134,1
Acaa1a,-0.359571682,0.245,0.313,4.4E-15
Acaa1b,0.147437921,0.01,0.01,1
Acaa2,-0.217752241,0.044,0.054,1
Acaca,0.026637103,0.854,0.862,1
Acacb,-0.602835411,0.042,0.065,0.0000073
Acad10,-0.001729196,0.255,0.279,1
Acad11,-0.009908207,0.286,0.307,1
Acad12,-0.325636155,0.059,0.081,0.005272211
Acad8,0.182774917,0.171,0.162,1
Acad9,-0.087534653,0.172,0.196,1
Acadl,0.155578769,0.049,0.044,1
Acadm,-0.15855968,0.172,0.21,0.007643365
Acads,-0.360173312,0.049,0.069,0.015038872
Acadsb,0.131781109,0.558,0.543,1
Acadvl,-0.515889387,0.143,0.204,3.46E-17
Acan,-0.07559787,0.009,0.009,1
Acap1,-0.484799771,0.002,0.003,1
Acap2,0.027506616,0.799,0.801,1
Acap3,-0.127039202,0.276,0.314,0.658951037
Acat1,-0.028758847,0.758,0.772,1
Acat2,-0.047413696,0.221,0.243,1
Acat3,-0.079905535,0.015,0.02,1
Acbd3,0.08085327,0.365,0.374,1
Acbd4,-0.078997633,0.116,0.135,1
Acbd5,-0.109636475,0.495,0.544,0.029864253
Acbd6,0.058749647,0.768,0.763,1
Acbd7,-0.56690947,0.002,0.003,1
Accs,0.347863532,0.029,0.029,1
Accsl,-0.960673319,0.006,0.007,1
Acd,-0.351601561,0.117,0.156,0.000000696
Ace,-0.012643392,0.02,0.023,1
Ace2,-3.378464419,0,0.001,1
Ace3,0,0,0,1
Acer1,-0.486251002,0.002,0.002,1
Acer2,0.421299243,0.024,0.018,1
Acer3,-0.00932984,0.587,0.602,1
Ache,-0.579139896,0.199,0.291,5E-32
Acin1,-0.105794064,0.768,0.784,0.004869151
Ackr1,-0.272039602,0.082,0.103,0.680642166
Ackr2,-0.620642421,0.001,0.001,1
Ackr3,0.603664262,0.004,0.002,1
Ackr4,0.177115215,0.25,0.241,1
Acly,-0.039367972,0.293,0.328,1
Acmsd,0.327211167,0.051,0.048,1
Acnat1,-0.586772919,0.006,0.008,1
Acnat2,1.229506151,0.002,0.001,1
Aco1,-0.076743946,0.208,0.229,1
Aco2,0.029982391,0.639,0.644,1
Acod1,-0.95082191,0.001,0.001,1
Acot1,0.111320806,0.005,0.004,1
Acot10,1.026891199,0.003,0.002,1
Acot11,-0.441682233,0.028,0.038,1
Acot12,-0.577575988,0.011,0.017,1
Acot13,-0.081663082,0.321,0.352,1
Acot2,0.064605695,0.012,0.009,1
Acot3,0.272049455,0.006,0.005,1
Acot4,-0.281025384,0.016,0.019,1
Acot5,-0.383673984,0.004,0.007,1
Acot6,0.032909712,0.011,0.011,1
Acot7,-0.098736361,0.609,0.644,0.289653816
Acot8,0.039127468,0.191,0.201,1
Acot9,-0.058247207,0.17,0.186,1
Acox1,0.119720209,0.512,0.505,1
Acox2,0.629313655,0.056,0.04,0.265022685
Acox3,0.087450745,0.123,0.125,1
Acoxl,-0.886149423,0.018,0.028,1
Acp1,-0.141151051,0.887,0.902,1.58E-11
Acp2,0.032574368,0.182,0.179,1
Acp4,1.185799129,0.004,0.002,1
Acp5,-1.458839911,0.001,0.001,1
Acp6,-0.296231731,0.194,0.226,0.248210833
Acp7,-0.396663068,0.046,0.064,0.115272247
Acpp,-1.427336894,0.02,0.053,7.68E-23
Acr,0.502890614,0.103,0.076,0.000116565
Acrbp,-0.124429173,0.088,0.101,1
Acrv1,0.578765407,0.013,0.008,1
Acsbg1,0.384348368,0.007,0.005,1
Acsbg2,0.21345869,0.004,0.004,1
Acsf2,0.367841285,0.005,0.004,1
Acsf3,0.066997865,0.067,0.066,1
Acsl1,-0.009636863,0.521,0.544,1
Acsl3,-0.132732781,0.345,0.401,0.000453901
Acsl4,-0.075354475,0.529,0.552,1
Acsl5,-0.158999976,0.126,0.148,1
Acsl6,-0.051749383,0.6,0.629,1
Acsm1,0.392547005,0.001,0,1
Acsm2,-0.911917583,0.001,0.001,1
Acsm3,0.508256854,0.008,0.005,1
Acsm4,0.535792485,0.002,0.001,1
Acsm5,0,0,0,1
Acss1,0.83206659,0.159,0.109,2.73E-17
Acss2,0.096325372,0.675,0.675,1
Acss2os,0.807245791,0.114,0.081,1.12E-08
Acss3,0.809361227,0.016,0.011,1
Acta1,-0.858540879,0.022,0.039,0.0000489
Acta2,0.598397141,0.006,0.003,1
Actb,-0.344854721,0.483,0.578,2.11E-27
Actbl2,0,0,0,1
Actc1,0.09956778,0.001,0.001,1
Acte1,-0.103119388,0.002,0.002,1
Actg1,-0.71303182,0.282,0.414,6.55E-59
Actg2,-0.517860385,0.017,0.024,1
Actl10,-0.010588606,0.001,0.001,1
Actl11,0,0,0,1
Actl6a,-0.000764784,0.294,0.326,1
Actl6b,-0.358602874,0.356,0.429,1.94E-14
Actl7a,0.916631875,0.002,0.002,1
Actl7b,0,0,0,1
Actl9,-2.779612619,0,0.001,1
Actn1,-0.012465433,0.489,0.505,1
Actn2,0.103672675,0.13,0.137,1
Actn3,-0.530847986,0.008,0.011,1
Actn4,-0.112964388,0.516,0.546,1
Actr10,-0.046506565,0.435,0.462,1
Actr1a,-0.067686858,0.454,0.482,1
Actr1b,0.114435669,0.493,0.502,1
Actr2,0.048240412,0.739,0.741,1
Actr3,0.061591062,0.499,0.515,1
Actr3b,-0.117895301,0.615,0.637,0.796325853
Actr5,-0.097226384,0.098,0.117,1
Actr6,-0.17155359,0.182,0.211,0.978341535
Actr8,-0.082003835,0.262,0.291,1
Actrt1,0,0,0,1
Actrt2,0,0,0,1
Actrt3,-0.393065224,0.011,0.012,1
Acvr1,-0.116618856,0.633,0.664,0.583130138
Acvr1b,-0.174105542,0.294,0.335,0.046060052
Acvr1c,-0.532426833,0.055,0.085,4.02E-08
Acvr2a,0.092925645,0.518,0.516,1
Acvr2b,0.006512554,0.083,0.082,1
Acvrl1,-1.253049854,0.001,0.002,1
Acy1,-0.667257992,0.014,0.024,0.130139269
Acy3,-1.960750659,0,0.002,1
Acyp1,-0.216707909,0.102,0.12,1
Acyp2,0.053268153,0.733,0.744,1
Ada,-0.080418321,0.013,0.013,1
Adad1,0.198017019,0.001,0.001,1
Adad2,-1.621798372,0.001,0.002,1
Adal,0.083163963,0.171,0.176,1
Adam10,0.063241686,0.613,0.618,1
Adam11,-0.41334562,0.346,0.439,2.45E-25
Adam12,0.317167689,0.061,0.067,1
Adam15,-0.235184907,0.3,0.349,0.0000236
Adam17,0.110427945,0.22,0.23,1
Adam18,0.273275057,0.107,0.099,1
Adam19,0.116036608,0.231,0.224,1
Adam1a,-0.152555353,0.034,0.039,1
Adam1b,1.350049818,0.004,0.002,1
Adam2,-1.53080864,0.096,0.215,7.97E-86
Adam20,0,0,0,1
Adam21,0.402857777,0.045,0.039,1
Adam22,0.192298033,0.928,0.928,5.97E-34
Adam23,-0.015552302,0.918,0.919,1
Adam24,0,0,0,1
Adam25,0,0,0,1
Adam26a,1.821593155,0.001,0,1
Adam26b,-2.396360194,0,0.001,1
Adam28,0.294898739,0.031,0.029,1
Adam29,0.378021545,0.004,0.003,1
Adam3,-0.00739523,0.012,0.012,1
Adam30,0,0,0,1
Adam32,0.01770913,0.244,0.24,1
Adam33,-0.375716737,0.003,0.004,1
Adam34,0.530275363,0.007,0.006,1
Adam39,0,0,0,1
Adam4,0.41989155,0.04,0.033,1
Adam5,0.609092092,0.026,0.018,1
Adam6a,0,0,0,1
Adam6b,0,0,0,1
Adam7,0.576702241,0.039,0.035,1
Adam8,-0.298522035,0.035,0.042,1
Adam9,0.227381225,0.388,0.358,0.005714986
Adamdec1,0.827084019,0.012,0.008,1
Adamts1,0.477642054,0.022,0.018,1
Adamts10,-0.22441206,0.225,0.261,0.019675335
Adamts12,-1.227540391,0.012,0.033,3.38E-13
Adamts13,-0.709391768,0.003,0.006,1
Adamts14,-0.917072228,0.004,0.005,1
Adamts15,0.145213797,0.011,0.012,1
Adamts16,-0.165467398,0.127,0.148,1
Adamts17,-0.019869149,0.452,0.475,1
Adamts18,-0.131125846,0.207,0.237,1
Adamts19,-0.961359618,0.024,0.047,7.38E-10
Adamts2,0.314161294,0.391,0.336,1.37E-10
Adamts20,-0.128982061,0.305,0.34,1
Adamts3,-0.01296438,0.136,0.141,1
Adamts4,-0.646161959,0.002,0.002,1
Adamts5,-0.044974416,0.02,0.025,1
Adamts6,0.21103783,0.308,0.28,1
Adamts7,-0.592269424,0.003,0.004,1
Adamts8,-0.083700244,0.018,0.024,1
Adamts9,-0.178715721,0.042,0.044,1
Adamtsl1,0.208647367,0.19,0.176,1
Adamtsl2,0.162898417,0.012,0.011,1
Adamtsl3,0.031732927,0.027,0.03,1
Adamtsl4,0.993015492,0.069,0.037,1.1E-13
Adamtsl5,0.170664205,0.027,0.024,1
Adap1,0.07517588,0.642,0.642,1
Adap2,1.445394955,0.004,0.002,1
Adap2os,-0.15587589,0.007,0.009,1
Adar,0.070930217,0.677,0.683,1
Adarb1,0.025512919,0.683,0.694,1
Adarb2,0.176924207,0.214,0.197,1
Adat1,-0.036923056,0.319,0.355,1
Adat2,0.158019416,0.022,0.023,1
Adck1,0.027792629,0.406,0.417,1
Adck2,0.00178309,0.086,0.088,1
Adck5,-0.122709748,0.176,0.206,1
Adcy1,-0.062594565,0.629,0.66,1
Adcy10,0.223092392,0.334,0.313,1
Adcy2,0.160568941,0.87,0.871,3.96E-15
Adcy3,0.039624501,0.367,0.377,1
Adcy4,0,0,0,1
Adcy5,0.126126939,0.428,0.425,1
Adcy6,-0.049375866,0.103,0.113,1
Adcy7,-0.381430086,0.076,0.098,0.082543117
Adcy8,0.142207711,0.644,0.636,1
Adcy9,0.167950312,0.779,0.778,0.0000174
Adcyap1,-0.475335709,0.087,0.132,1.07E-12
Adcyap1r1,-0.127815904,0.106,0.124,1
Add1,-0.040128192,0.73,0.756,1
Add2,0.195852726,0.869,0.85,5.04E-18
Add3,-0.193490532,0.413,0.468,0.00000816
Adgb,0.174970701,0.024,0.021,1
Adgra1,0.318862424,0.671,0.631,4.52E-20
Adgra2,-0.09575483,0.047,0.048,1
Adgra3,-0.116560045,0.026,0.03,1
Adgrb1,-0.224018743,0.636,0.687,3.32E-10
Adgrb2,-0.342279431,0.431,0.507,1.46E-15
Adgrb3,0.032065394,0.996,0.997,0.293249826
Adgrd1,-0.322063215,0.094,0.139,1.53E-11
Adgre1,-0.53436047,0.004,0.005,1
Adgre4,0.607296893,0.005,0.005,1
Adgre5,0.640325178,0.016,0.013,1
Adgrf1,0.463051506,0.006,0.007,1
Adgrf2,-0.017011133,0.115,0.112,1
Adgrf3,0.262104223,0.002,0.002,1
Adgrf4,-0.017747443,0.069,0.072,1
Adgrf5,0.319212214,0.004,0.003,1
Adgrg1,0.197991347,0.05,0.048,1
Adgrg2,-0.017148431,0.012,0.013,1
Adgrg3,-0.054116187,0.025,0.03,1
Adgrg4,-0.807391977,0.005,0.009,1
Adgrg5,0,0,0,1
Adgrg6,-0.116949745,0.023,0.029,1
Adgrg7,-0.269662053,0.004,0.004,1
Adgrl1,-0.190818502,0.463,0.518,0.0000396
Adgrl2,0.079966436,0.614,0.621,1
Adgrl3,0.030096377,0.996,0.996,1
Adgrl4,0.864542238,0.017,0.014,1
Adgrv1,0.350921808,0.104,0.091,1
Adh1,1.540981001,0.001,0.001,1
Adh4,0.262278542,0.002,0.002,1
Adh5,-0.576237402,0.1,0.127,0.019236352
Adh6a,0,0,0,1
Adh6b,1.334967482,0.001,0,1
Adh7,0,0,0,1
Adhfe1,-0.095234754,0.042,0.047,1
Adi1,-0.092225208,0.041,0.055,1
Adig,-0.500790211,0.007,0.009,1
Adipoq,0,0,0,1
Adipor1,0.025490769,0.229,0.254,1
Adipor2,-0.017354941,0.353,0.388,1
Adk,-0.077698371,0.703,0.731,1
Adm,-0.647207721,0.004,0.006,1
Adm2,0,0,0,1
Adnp,-0.039332469,0.589,0.606,1
Adnp2,0.064551254,0.196,0.212,1
Ado,-0.220322188,0.03,0.036,1
Adora1,-0.041597487,0.179,0.198,1
Adora2a,-0.255580379,0.002,0.003,1
Adora2b,0.431331227,0.008,0.008,1
Adora3,0,0,0,1
Adpgk,0.126925963,0.23,0.226,1
Adprh,-0.157286275,0.069,0.083,1
Adprhl1,-1.254556553,0.004,0.007,1
Adprhl2,-0.152997778,0.148,0.193,0.0000026
Adprm,-0.169054793,0.179,0.205,1
Adra1a,0.155317845,0.466,0.459,1
Adra1b,0.493006884,0.245,0.188,6.09E-15
Adra1d,-0.098179643,0.019,0.021,1
Adra2a,-0.338651771,0.004,0.006,1
Adra2b,0,0,0,1
Adra2c,-0.367778314,0.009,0.016,1
Adrb1,-0.471428923,0.276,0.349,1.32E-20
Adrb2,0.240734872,0.002,0.003,1
Adrb3,-0.512678027,0.014,0.023,1
Adrm1,-0.546745082,0.116,0.167,1.62E-13
Adsl,0.0182517,0.21,0.226,1
Adss,-0.084054687,0.455,0.498,1
Adssl1,0.006237493,0.055,0.061,1
Adtrp,-0.212597359,0.005,0.008,1
Aebp1,-0.01941288,0.001,0.001,1
Aebp2,0.003149208,0.439,0.461,1
Aen,-0.239766332,0.066,0.089,0.021450262
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,-0.893850827,0,0.001,1
AF529169,0,0,0,1
Afap1,0.038452821,0.313,0.328,1
Afap1l1,-0.202616887,0.018,0.022,1
Afap1l2,0.101220244,0.006,0.008,1
Afdn,0.034945832,0.874,0.864,1
Aff1,0.282608309,0.184,0.151,0.001226346
Aff2,0.043871443,0.808,0.819,1
Aff3,-0.055192982,0.921,0.924,1
Aff4,0.027363896,0.853,0.854,1
Afg1l,0.038243394,0.462,0.482,1
Afg3l1,0.125301144,0.279,0.28,1
Afg3l2,-0.060630498,0.537,0.567,1
Afm,-0.251347085,0.012,0.014,1
Afmid,-0.254765759,0.051,0.062,1
Afp,0,0,0,1
Aftph,0.105278726,0.616,0.606,0.588424716
Aga,-0.04154235,0.034,0.038,1
Agap1,0.187170758,0.888,0.874,7.89E-21
Agap2,-0.181772449,0.32,0.364,0.017612675
Agap3,-0.086363773,0.54,0.57,1
Agbl1,0.049317311,0.148,0.165,1
Agbl2,-0.167939096,0.005,0.007,1
Agbl3,-0.255455617,0.104,0.126,1
Agbl4,-0.031412179,0.989,0.991,1
Agbl5,0.136593636,0.131,0.132,1
Ager,-1.538907462,0.002,0.003,1
Agfg1,0.063681793,0.606,0.604,1
Agfg2,-0.018660154,0.395,0.425,1
Aggf1,0.119849694,0.255,0.26,1
Agk,0.040434549,0.493,0.511,1
Agl,-0.213624643,0.282,0.304,1
Agmat,0.087980252,0.025,0.027,1
Agmo,-0.019108227,0.008,0.007,1
Ago1,-0.026486773,0.377,0.396,1
Ago2,0.026015379,0.474,0.481,1
Ago3,0.064796057,0.892,0.888,1
Ago4,0.066241507,0.312,0.328,1
Agpat1,-0.401125231,0.085,0.119,0.00000039
Agpat2,0.348895935,0.008,0.008,1
Agpat3,0.018165345,0.411,0.432,1
Agpat4,0.185859612,0.507,0.49,0.382607467
Agpat5,0.076265985,0.43,0.429,1
Agps,-0.1439793,0.474,0.525,0.004628997
Agr2,0.857732404,0.012,0.007,1
Agr3,0.125548254,0.031,0.031,1
Agrn,-0.048965997,0.383,0.409,1
Agrp,0.419059461,0.47,0.408,1.99E-19
Agt,0.358510592,0.004,0.003,1
Agtpbp1,0.117903984,0.766,0.752,0.001222394
Agtr1a,0.053632778,0.05,0.055,1
Agtr1b,0.10582459,0.024,0.024,1
Agtr2,0.024051558,0.019,0.02,1
Agtrap,0.694550979,0.013,0.011,1
Agxt,0,0,0,1
Agxt2,0.419576973,0.006,0.006,1
Ahctf1,0.14484229,0.597,0.577,0.007009162
Ahcy,-0.315227298,0.014,0.018,1
Ahcyl1,0.113725807,0.708,0.703,0.566696786
Ahcyl2,0.105977159,0.878,0.874,0.000000573
Ahdc1,0.091103622,0.301,0.302,1
Ahi1,0.303589894,0.996,0.985,9.58E-102
Ahnak,-0.229232035,0.004,0.003,1
Ahnak2,-0.474380286,0.043,0.062,0.006599973
Ahr,-0.081110732,0.177,0.215,0.008282544
Ahrr,-1.407225536,0.016,0.027,0.31766949
Ahsa1,-0.051050371,0.292,0.327,1
Ahsa2,0.036830663,0.214,0.225,1
Ahsg,0,0,0,1
AI115009,-0.529645678,0.011,0.018,1
AI182371,-0.648122194,0.005,0.007,1
AI197445,0.996625252,0.011,0.008,1
AI314180,0,0,0,1
AI314278,0.06260774,0.003,0.003,1
AI413582,-0.468412382,0.095,0.139,2.11E-11
AI427809,0,0,0,1
AI429214,-0.409071852,0.009,0.01,1
AI463229,0,0,0,1
AI464131,0,0,0,1
AI467606,0,0,0,1
AI480526,-0.112622471,0.307,0.346,0.445438837
AI481877,0,0,0,1
AI504432,0.082753402,0.117,0.115,1
AI506816,-0.362625395,0.006,0.008,1
AI507597,0,0,0,1
AI593442,-0.224014316,0.235,0.276,0.003110584
AI597479,0.03560191,0.121,0.135,1
AI606181,0,0,0,1
AI606473,0,0,0,1
AI646519,0,0,0,1
AI661453,0,0,0,1
AI662270,0.255345591,0.033,0.029,1
AI837181,-0.546810659,0.045,0.071,0.000000323
AI838599,0.505401885,0.001,0.001,1
AI839979,-0.219437012,0.005,0.007,1
AI847159,-0.321293069,0.011,0.016,1
AI849053,-0.201302433,0.023,0.03,1
AI854703,-0.11701818,0.059,0.069,1
AI987944,-0.25430894,0.033,0.039,1
Aicda,-0.958780514,0,0.001,1
Aida,-0.080177523,0.223,0.241,1
Aif1,0.449307007,0.003,0.002,1
Aif1l,-2.217187909,0,0.001,1
Aifm1,-0.15444866,0.481,0.532,0.000458263
Aifm2,-0.037195118,0.047,0.046,1
Aifm3,-0.029116518,0.462,0.486,1
Aig1,0.114068557,0.849,0.852,0.00000434
Aim2,0.743995814,0.241,0.174,9.48E-24
Aimp1,-0.037515049,0.404,0.435,1
Aimp2,-0.393388564,0.049,0.066,0.493975674
Aip,-0.261894524,0.062,0.08,0.668436404
Aipl1,-0.97329297,0.002,0.004,1
Aire,0,0,0,1
Airn,0.028319881,0.626,0.636,1
Ajap1,0.353012112,0.382,0.338,1.08E-09
Ajm1,-0.410414009,0.05,0.069,0.06005949
Ajuba,-0.120636243,0.003,0.003,1
Ak1,-0.447737727,0.074,0.106,0.00000143
AK157302,-0.517556928,0.001,0.001,1
Ak2,0.004018505,0.261,0.284,1
Ak3,0.136089681,0.181,0.173,1
Ak4,0.077434074,0.073,0.072,1
Ak5,0.103754381,0.611,0.613,1
Ak6,-0.065297518,0.227,0.259,1
Ak7,-0.270308443,0.084,0.104,1
Ak8,0.058190205,0.038,0.041,1
Ak9,-0.475429125,0.036,0.04,1
Akain1,0.145440234,0.123,0.121,1
Akap1,0.014700864,0.228,0.241,1
Akap10,0.066799223,0.539,0.543,1
Akap11,-0.021835182,0.674,0.7,1
Akap12,-0.070128119,0.416,0.432,1
Akap13,0.193403357,0.607,0.6,0.000188102
Akap14,0.651855705,0.057,0.042,0.742480952
Akap17b,0.060468378,0.3,0.316,1
Akap2,0,0,0,1
Akap3,-0.320589131,0.005,0.008,1
Akap4,0,0,0,1
Akap5,-0.21875902,0.072,0.085,1
Akap6,0.118793823,0.989,0.986,3.92E-26
Akap7,-0.071543012,0.531,0.573,1
Akap8,-0.220451877,0.6,0.662,5.17E-15
Akap8l,0.226105161,0.932,0.885,2.92E-34
Akap9,0.084770523,0.748,0.741,1
Akip1,-0.553408685,0.009,0.012,1
Akirin1,-0.232471815,0.25,0.302,0.00000635
Akirin2,-0.109163536,0.352,0.384,1
Akna,0.269035282,0.005,0.004,1
Aknad1,0.559570955,0.004,0.004,1
Aknaos,-1.736908073,0,0.001,1
Akp3,0,0,0,1
Akr1a1,-0.107238826,0.29,0.331,0.367915786
Akr1b10,0.056724092,0.147,0.153,1
Akr1b3,0.383914595,0.132,0.123,1
Akr1b7,0,0,0,1
Akr1b8,-1.020087388,0.008,0.018,0.001222204
Akr1c12,0,0,0,1
Akr1c13,0,0,0,1
Akr1c14,0.389545795,0.002,0.001,1
Akr1c18,0,0,0,1
Akr1c19,-0.438729691,0.001,0.002,1
Akr1c20,0.482182503,0.001,0.001,1
Akr1c21,0.18559225,0.009,0.009,1
Akr1c6,-2.056078781,0,0.001,1
Akr1cl,-0.850713577,0.002,0.003,1
Akr1d1,-1.068623134,0.002,0.004,1
Akr1e1,-0.058565152,0.153,0.174,1
Akr7a5,-0.243657443,0.061,0.079,1
Akt1,-0.140918874,0.143,0.165,1
Akt1s1,-0.615365621,0.073,0.113,3.03E-12
Akt2,-0.361267684,0.207,0.252,0.00000272
Akt3,-0.067671904,0.954,0.963,0.128679535
Aktip,-0.115380507,0.387,0.422,1
AL513352.1,0,0,0,1
AL583891.1,0,0,0,1
AL589670.1,0,0,0,1
AL589670.3,0,0,0,1
AL589670.4,0,0,0,1
AL589670.5,0,0,0,1
AL589692.1,0,0,0,1
AL590144.1,0,0,0,1
AL590144.2,0,0,0,1
AL590144.3,0,0,0,1
AL591946.1,0,0,0,1
AL591952.1,0,0,0,1
AL591952.3,0,0,0,1
AL592169.1,0,0,0,1
AL592187.3,0,0,0,1
AL592187.4,0,0,0,1
AL603867.1,0,0,0,1
AL611986.1,0,0,0,1
AL611987.1,0,0,0,1
AL626769.1,0,0,0,1
AL732309.1,0,0,0,1
AL732506.1,0,0,0,1
AL845275.1,0,0,0,1
Alad,-0.592343206,0.055,0.083,0.000000321
Alas1,-0.159720936,0.225,0.258,1
Alas2,0.641223816,0.183,0.133,5.47E-14
Alb,-0.552015467,0.001,0.001,1
Albfm1,0.265702765,0.002,0.003,1
Alcam,0.22783424,0.614,0.586,0.00000241
Aldh16a1,-0.014261078,0.034,0.039,1
Aldh18a1,0.112946436,0.16,0.169,1
Aldh1a1,-0.867921913,0.032,0.065,4.65E-16
Aldh1a2,0.784621306,0.002,0.002,1
Aldh1a3,-1.807863603,0.008,0.024,4.31E-10
Aldh1a7,-0.807555429,0.003,0.008,0.880100891
