X,avg_log2FC,pct.1,pct.2,p_val_adj
Erc1,0,0,0,1
Erc2,0,0,0,1
Ercc1,0,0,0,1
Ercc2,0.548461673,0.012,0.01,1
Ercc3,0.052807044,0.001,0.002,1
Ercc4,0,0,0,1
Ercc5,0.050743946,0.006,0.009,1
Ercc6,-0.081251247,0.008,0.009,1
Ercc6l,0.057188624,0.301,0.309,1
Ercc6l2,0.001689587,0.314,0.327,1
Ercc8,-0.027475085,0.122,0.128,1
Ereg,0.435242024,0.031,0.023,1
Erf,-1.014215603,0.002,0.003,1
Erfe,0.417970605,0.005,0.003,1
Erg,-1.853314347,0.001,0.004,1
Erg28,-1.736436946,0,0.002,1
Ergic1,-0.208094952,0.011,0.013,1
Ergic2,-0.599905452,0.008,0.012,1
Ergic3,0,0,0,1
Erh,0,0,0,1
Eri1,0.65067858,0.015,0.009,1
Eri2,-0.181244833,0.086,0.092,1
Eri3,0,0,0,1
Erich1,-0.023911069,0.004,0.005,1
Erich2,-0.123937566,0.18,0.2,1
Erich2os,0.053231872,0.416,0.424,1
Erich3,0,0,0,1
Erich4,0,0,0,1
Erich5,-0.124983803,0.349,0.392,1
Erich6,-0.175600626,0.103,0.119,1
Erich6b,-0.712939559,0.093,0.139,0.024074395
Erlec1,0.221409395,0.124,0.119,1
Erlin1,-0.291198162,0.015,0.016,1
Erlin2,0.064388833,0.3,0.304,1
Ermap,0,0,0,1
Ermard,-0.186637193,0.117,0.145,1
Ermn,-0.786066485,0.023,0.035,1
Ermp1,-0.077234727,0.04,0.039,1
Ern1,-0.046482086,0.176,0.181,1
Ern2,0.151927616,0.068,0.065,1
Ero1l,0.40947769,0.527,0.434,1.53E-09
Ero1lb,0.087203039,0.476,0.47,1
Erp27,0.394731976,0.166,0.145,1
Erp29,0.345603394,0.047,0.046,1
Erp44,0.194835388,0.339,0.314,1
Errfi1,0.045861472,0.662,0.657,1
Erv3,-0.677378548,0.082,0.122,0.187442096
Esam,-0.203441213,0.279,0.306,1
Esco1,-0.052582611,0.198,0.214,1
Esco2,-0.226295588,0.047,0.064,1
Esd,-0.385219155,0.006,0.008,1
Esf1,0.05067337,0.169,0.164,1
Esm1,1.413914029,0.007,0.004,1
Esp1,0.018013298,0.902,0.913,1
Esp15,0.142638068,0.045,0.041,1
Esp16,-0.212752151,0.005,0.006,1
Esp18,-0.232194647,0.337,0.39,1
Esp22,0.070516532,0.364,0.374,1
Esp23,0.016039489,0.192,0.203,1
Esp24,-0.268375926,0.312,0.363,1
Esp3,-0.086312162,0.018,0.016,1
Esp31,-0.661640929,0.062,0.097,0.356774905
Esp34,-0.056586573,0.002,0.003,1
Esp36,-1.584668295,0.001,0.002,1
Esp38,0.247881014,0.074,0.066,1
Esp4,-0.345378981,0.003,0.006,1
